condition,beta,N,P,run_index,seed,tau,event,established,max_rho_std_early
b0.1225_N128,0.1225,128,19,56,20274956,277.0,1,1,0.2679993274479109
b0.1225_N128,0.1225,128,19,57,20274957,470.0,1,1,0.2506672536749006
b0.1225_N128,0.1225,128,19,58,20274958,626.5,1,1,0.28122977861058335
b0.1225_N128,0.1225,128,19,59,20274959,1319.5,1,1,0.29659808084741024
b0.1225_N128,0.1225,128,19,60,20274960,199.0,1,1,0.23450778019082055
b0.1225_N128,0.1225,128,19,61,20274961,421.0,1,1,0.2588983233576318
b0.1225_N128,0.1225,128,19,62,20274962,539.0,1,1,0.300725995433109
b0.1225_N128,0.1225,128,19,63,20274963,657.0,1,1,0.2894346451991653
b0.1225_N128,0.1225,128,19,64,20274964,886.0,1,1,0.2524965151679205
b0.1225_N128,0.1225,128,19,65,20274965,227.5,1,1,0.20462507760074394
b0.1225_N128,0.1225,128,19,66,20274966,547.0,1,1,0.28108012483888273
b0.1225_N128,0.1225,128,19,67,20274967,793.5,1,1,0.2863866400949152
b0.1225_N128,0.1225,128,19,68,20274968,400.0,1,1,0.24360536300644742
b0.1225_N128,0.1225,128,19,69,20274969,1060.0,1,1,0.26184408082789734
b0.1225_N128,0.1225,128,19,70,20274970,186.0,1,1,0.22594432760436803
b0.1225_N128,0.1225,128,19,71,20274971,488.0,1,1,0.26711761467109807
b0.1225_N128,0.1225,128,19,72,20274972,327.5,1,1,0.2340141498204928
b0.1225_N128,0.1225,128,19,73,20274973,169.0,1,1,0.19726976067145685
b0.1225_N128,0.1225,128,19,74,20274974,1516.5,1,1,0.2822976911012859
b0.1225_N128,0.1225,128,19,75,20274975,521.0,1,1,0.25574421726022667
b0.1225_N128,0.1225,128,19,76,20274976,122.0,1,1,0.16066696911681733
b0.1225_N128,0.1225,128,19,77,20274977,408.5,1,1,0.2787695398059033
b0.1225_N128,0.1225,128,19,78,20274978,589.5,1,1,0.27740621248011726
b0.1225_N128,0.1225,128,19,79,20274979,177.5,1,1,0.21495401714211324
b0.1225_N128,0.1225,128,19,80,20274980,903.0,1,1,0.28736579226650266
b0.1225_N128,0.1225,128,19,81,20274981,1404.5,1,1,0.2883086159953994
b0.1225_N128,0.1225,128,19,82,20274982,262.5,1,1,0.20014922972685018
b0.1225_N128,0.1225,128,19,83,20274983,224.5,1,1,0.20741761606900433
b0.1225_N128,0.1225,128,19,84,20274984,915.5,1,1,0.26756310717724097
b0.1225_N128,0.1225,128,19,85,20274985,496.5,1,1,0.28725605747469735
b0.1225_N128,0.1225,128,19,86,20274986,746.5,1,1,0.26270983829723926
b0.1225_N128,0.1225,128,19,87,20274987,220.0,1,1,0.2180357332646358
b0.1225_N128,0.1225,128,19,88,20274988,571.5,1,1,0.26293614710801017
b0.1225_N128,0.1225,128,19,89,20274989,946.0,1,1,0.236397190316384
b0.1225_N128,0.1225,128,19,90,20274990,129.0,1,1,0.18999155616973934
b0.1225_N128,0.1225,128,19,91,20274991,327.5,1,1,0.21890899579113213
b0.1225_N128,0.1225,128,19,92,20274992,251.5,1,1,0.23605223478535292
b0.1225_N128,0.1225,128,19,93,20274993,426.5,1,1,0.27738110269028965
b0.1225_N128,0.1225,128,19,94,20274994,666.0,1,1,0.23569732109080951
b0.1225_N128,0.1225,128,19,95,20274995,209.5,1,1,0.2596730698727728
b0.1225_N128,0.1225,128,19,96,20274996,325.5,1,1,0.21595250958323392
b0.1225_N128,0.1225,128,19,97,20274997,211.0,1,1,0.22010066940440726
b0.1225_N128,0.1225,128,19,98,20274998,259.0,1,1,0.24814021832600897
b0.1225_N128,0.1225,128,19,99,20274999,730.5,1,1,0.2853925350426374
b0.1225_N256,0.1225,256,38,0,20275000,1146.5,1,1,0.28284977223558583
b0.1225_N256,0.1225,256,38,1,20275001,440.0,1,1,0.2500406309083162
b0.1225_N256,0.1225,256,38,2,20275002,800.0,1,1,0.2702802406130016
b0.1225_N256,0.1225,256,38,3,20275003,2265.0,1,1,0.2756080582245123
b0.1225_N256,0.1225,256,38,4,20275004,486.5,1,1,0.25034982795045496
b0.1225_N256,0.1225,256,38,5,20275005,227.5,1,1,0.22873984317887178
b0.1225_N256,0.1225,256,38,6,20275006,259.0,1,1,0.20742108628815764
b0.1225_N256,0.1225,256,38,7,20275007,468.0,1,1,0.27562310886028585
b0.1225_N256,0.1225,256,38,8,20275008,553.5,1,1,0.2554163046660269
b0.1225_N256,0.1225,256,38,9,20275009,1010.0,1,1,0.2973003616703914
b0.1225_N256,0.1225,256,38,10,20275010,569.5,1,1,0.30381544082295064
b0.1225_N256,0.1225,256,38,11,20275011,350.0,1,1,0.2527114269501005
b0.1225_N256,0.1225,256,38,12,20275012,193.0,1,1,0.19978778516540538
b0.1225_N256,0.1225,256,38,13,20275013,254.0,1,1,0.23045163001857638
b0.1225_N256,0.1225,256,38,14,20275014,498.0,1,1,0.269982026596456
b0.1225_N256,0.1225,256,38,15,20275015,276.0,1,1,0.20977025069301075
b0.1225_N256,0.1225,256,38,16,20275016,1197.5,1,1,0.31326174663354894
b0.1225_N256,0.1225,256,38,17,20275017,1308.0,1,1,0.2872677126040205
b0.1225_N256,0.1225,256,38,18,20275018,457.5,1,1,0.2643333055777875
b0.1225_N256,0.1225,256,38,19,20275019,179.5,1,1,0.20509882591012085
b0.1225_N256,0.1225,256,38,20,20275020,1004.0,1,1,0.2615924594006379
b0.1225_N256,0.1225,256,38,21,20275021,1060.0,1,1,0.2932993557851719
b0.1225_N256,0.1225,256,38,22,20275022,322.5,1,1,0.2558624728579952
b0.1225_N256,0.1225,256,38,23,20275023,1568.5,1,1,0.2652580953270354
b0.1225_N256,0.1225,256,38,24,20275024,538.0,1,1,0.2531745461489334
b0.1225_N256,0.1225,256,38,25,20275025,766.5,1,1,0.2614605586614243
b0.1225_N256,0.1225,256,38,26,20275026,229.5,1,1,0.28417540364337934
b0.1225_N256,0.1225,256,38,27,20275027,297.5,1,1,0.27147512855923395
b0.1225_N256,0.1225,256,38,28,20275028,256.5,1,1,0.2770743601982461
b0.1225_N256,0.1225,256,38,29,20275029,246.5,1,1,0.200108832563711
b0.1225_N256,0.1225,256,38,30,20275030,1148.5,1,1,0.27897745867549495
b0.1225_N256,0.1225,256,38,31,20275031,332.0,1,1,0.1976052629086814
b0.1225_N256,0.1225,256,38,32,20275032,528.5,1,1,0.27729354085177055
b0.1225_N256,0.1225,256,38,33,20275033,720.5,1,1,0.2541986223095776
b0.1225_N256,0.1225,256,38,34,20275034,1672.0,1,1,0.28303196804080233
b0.1225_N256,0.1225,256,38,35,20275035,221.0,1,1,0.30825662567675044
b0.1225_N256,0.1225,256,38,36,20275036,379.5,1,1,0.24010994080250653
b0.1225_N256,0.1225,256,38,37,20275037,463.0,1,1,0.23414344473522697
b0.1225_N256,0.1225,256,38,38,20275038,537.5,1,1,0.28269190586408666
b0.1225_N256,0.1225,256,38,39,20275039,561.0,1,1,0.27393833746956464
b0.1225_N256,0.1225,256,38,40,20275040,196.5,1,1,0.23561600565495538
b0.1225_N256,0.1225,256,38,41,20275041,444.5,1,1,0.28418989200202605
b0.1225_N256,0.1225,256,38,42,20275042,296.5,1,1,0.2813011013870268
b0.1225_N256,0.1225,256,38,43,20275043,317.0,1,1,0.23928436774914902
b0.1225_N256,0.1225,256,38,44,20275044,368.0,1,1,0.22373316126185794
b0.1225_N256,0.1225,256,38,45,20275045,286.5,1,1,0.2928898837248262
b0.1225_N256,0.1225,256,38,46,20275046,351.5,1,1,0.2696624646599177
b0.1225_N256,0.1225,256,38,47,20275047,301.0,1,1,0.24616726220259857
b0.1225_N256,0.1225,256,38,48,20275048,1073.0,1,1,0.2814182468999613
b0.1225_N256,0.1225,256,38,49,20275049,510.0,1,1,0.26079935872262316
b0.1225_N256,0.1225,256,38,50,20275050,287.0,1,1,0.2075370141795165
b0.1225_N256,0.1225,256,38,51,20275051,165.5,1,1,0.20565133613818626
b0.1225_N256,0.1225,256,38,52,20275052,1551.5,1,1,0.29365442628888466
b0.1225_N256,0.1225,256,38,53,20275053,290.5,1,1,0.2524273043111945
b0.1225_N256,0.1225,256,38,54,20275054,1093.5,1,1,0.3031529725827033
b0.1225_N256,0.1225,256,38,55,20275055,425.0,1,1,0.2861218475994604
b0.1225_N256,0.1225,256,38,56,20275056,253.0,1,1,0.23884091080278122
b0.1225_N256,0.1225,256,38,57,20275057,545.5,1,1,0.2560676539571258
b0.1225_N256,0.1225,256,38,58,20275058,933.5,1,1,0.27729184689608466
b0.1225_N256,0.1225,256,38,59,20275059,603.5,1,1,0.2778833018921991
b0.1225_N256,0.1225,256,38,60,20275060,562.0,1,1,0.26542394312666556
b0.1225_N256,0.1225,256,38,61,20275061,211.5,1,1,0.2581654842837337
b0.1225_N256,0.1225,256,38,62,20275062,234.0,1,1,0.21288850925365851
b0.1225_N256,0.1225,256,38,63,20275063,1915.0,1,1,0.273479564988422
b0.1225_N256,0.1225,256,38,64,20275064,2037.5,1,1,0.30157591168928805
b0.1225_N256,0.1225,256,38,65,20275065,631.0,1,1,0.2887530070587381
b0.1225_N256,0.1225,256,38,66,20275066,366.5,1,1,0.24527722784121445
b0.1225_N256,0.1225,256,38,67,20275067,303.0,1,1,0.23853489778932388
b0.1225_N256,0.1225,256,38,68,20275068,702.5,1,1,0.2749475123216716
b0.1225_N256,0.1225,256,38,69,20275069,251.0,1,1,0.23483790611886066
b0.1225_N256,0.1225,256,38,70,20275070,310.0,1,1,0.28619425513234303
b0.1225_N256,0.1225,256,38,71,20275071,272.5,1,1,0.23032389733958913
b0.1225_N256,0.1225,256,38,72,20275072,663.0,1,1,0.2552022171914925
b0.1225_N256,0.1225,256,38,73,20275073,408.5,1,1,0.22836878087755924
b0.1225_N256,0.1225,256,38,74,20275074,411.0,1,1,0.2704118845720601
b0.1225_N256,0.1225,256,38,75,20275075,3845.0,1,1,0.2936162436198023
b0.1225_N256,0.1225,256,38,76,20275076,871.0,1,1,0.25353393701531174
b0.1225_N256,0.1225,256,38,77,20275077,233.5,1,1,0.22949207779429637
b0.1225_N256,0.1225,256,38,78,20275078,396.0,1,1,0.2326706927875434
b0.1225_N256,0.1225,256,38,79,20275079,412.0,1,1,0.29109708700563425
b0.1225_N256,0.1225,256,38,80,20275080,225.0,1,1,0.20469923514045793
b0.1225_N256,0.1225,256,38,81,20275081,657.5,1,1,0.27040399488318595
b0.1225_N256,0.1225,256,38,82,20275082,1210.5,1,1,0.275467745343732
b0.1225_N256,0.1225,256,38,83,20275083,353.5,1,1,0.2627724131618283
b0.1225_N256,0.1225,256,38,84,20275084,476.0,1,1,0.2302387006566841
b0.1225_N256,0.1225,256,38,85,20275085,1022.5,1,1,0.2821946232451308
b0.1225_N256,0.1225,256,38,86,20275086,249.0,1,1,0.22740965780922356
b0.1225_N256,0.1225,256,38,87,20275087,1425.5,1,1,0.289614225173469
b0.1225_N256,0.1225,256,38,88,20275088,518.5,1,1,0.26558864093162415
b0.1225_N256,0.1225,256,38,89,20275089,842.0,1,1,0.3114049317383049
b0.1225_N256,0.1225,256,38,90,20275090,406.5,1,1,0.2712109586458124
b0.1225_N256,0.1225,256,38,91,20275091,885.5,1,1,0.27395558158752203
b0.1225_N256,0.1225,256,38,92,20275092,1233.0,1,1,0.28178848978105114
b0.1225_N256,0.1225,256,38,93,20275093,3610.0,1,1,0.3464984898880094
b0.1225_N256,0.1225,256,38,94,20275094,2098.0,1,1,0.2980260228525354
b0.1225_N256,0.1225,256,38,95,20275095,196.0,1,1,0.22856868196785454
b0.1225_N256,0.1225,256,38,96,20275096,1007.5,1,1,0.2748105536203547
b0.1225_N256,0.1225,256,38,97,20275097,1288.5,1,1,0.2706605335978939
b0.1225_N256,0.1225,256,38,98,20275098,373.0,1,1,0.25634160062835526
b0.1225_N256,0.1225,256,38,99,20275099,1545.5,1,1,0.2724892195302298
b0.1575_N64,0.1575,64,10,0,20275100,352.5,1,1,0.2933237647902253
b0.1575_N64,0.1575,64,10,1,20275101,328.0,1,1,0.2903950100040001
b0.1575_N64,0.1575,64,10,2,20275102,206.0,1,1,0.22651516086831092
b0.1575_N64,0.1575,64,10,3,20275103,274.5,1,1,0.2654835301230698
b0.1575_N64,0.1575,64,10,4,20275104,143.5,1,1,0.20238612235233652
b0.1575_N64,0.1575,64,10,5,20275105,503.5,1,1,0.27995190312054025
b0.1575_N64,0.1575,64,10,6,20275106,70.5,1,1,0.08390957332330426
b0.1575_N64,0.1575,64,10,7,20275107,174.5,1,1,0.2174426660378325
b0.1575_N64,0.1575,64,10,8,20275108,476.5,1,1,0.2390539900413673
b0.1575_N64,0.1575,64,10,9,20275109,198.0,1,1,0.29245071069085604
b0.1575_N64,0.1575,64,10,10,20275110,166.0,1,1,0.2439639548959508
b0.1575_N64,0.1575,64,10,11,20275111,299.5,1,1,0.273653091930472
b0.1575_N64,0.1575,64,10,12,20275112,553.0,1,1,0.2669391504466934
b0.1575_N64,0.1575,64,10,13,20275113,253.5,1,1,0.25140770101727195
b0.1575_N64,0.1575,64,10,14,20275114,208.5,1,1,0.2497540705243286
b0.1575_N64,0.1575,64,10,15,20275115,177.0,1,1,0.25410556570510867
b0.1575_N64,0.1575,64,10,16,20275116,289.5,1,1,0.27804441266955954
b0.1575_N64,0.1575,64,10,17,20275117,171.5,1,1,0.21025024570623294
b0.1575_N64,0.1575,64,10,18,20275118,99.0,1,1,0.21880717160488491
b0.1575_N64,0.1575,64,10,19,20275119,150.0,1,1,0.27454572956840617
b0.1575_N64,0.1575,64,10,20,20275120,56.5,1,0,0.04446465021585987
b0.1575_N64,0.1575,64,10,21,20275121,365.0,1,1,0.25842850735341444
b0.1575_N64,0.1575,64,10,22,20275122,181.0,1,1,0.22047909723778653
b0.1575_N64,0.1575,64,10,23,20275123,539.0,1,1,0.2763441926353825
b0.1575_N64,0.1575,64,10,24,20275124,119.5,1,1,0.20741524621665003
b0.1575_N64,0.1575,64,10,25,20275125,199.0,1,1,0.24596531578829892
b0.1575_N64,0.1575,64,10,26,20275126,295.5,1,1,0.22053481697581967
b0.1575_N64,0.1575,64,10,27,20275127,76.5,1,0,0.06120517619813638
b0.1575_N64,0.1575,64,10,28,20275128,145.0,1,1,0.21589933369810066
b0.1575_N64,0.1575,64,10,29,20275129,178.0,1,1,0.23309960531957932
b0.1575_N64,0.1575,64,10,30,20275130,831.0,1,1,0.34579948398042765
b0.1575_N64,0.1575,64,10,31,20275131,289.5,1,1,0.2878264560953588
b0.1575_N64,0.1575,64,10,32,20275132,416.5,1,1,0.27018285833822003
b0.1575_N64,0.1575,64,10,33,20275133,311.0,1,1,0.2801875837426227
b0.1575_N64,0.1575,64,10,34,20275134,267.0,1,1,0.25594640414488046
b0.1575_N64,0.1575,64,10,35,20275135,376.5,1,1,0.2929310041865703
b0.1575_N64,0.1575,64,10,36,20275136,279.0,1,1,0.2392420983306698
b0.1575_N64,0.1575,64,10,37,20275137,384.0,1,1,0.2809423023556475
b0.1575_N64,0.1575,64,10,38,20275138,252.5,1,1,0.25117567386774264
b0.1575_N64,0.1575,64,10,39,20275139,179.5,1,1,0.23303586014140265
b0.1575_N64,0.1575,64,10,40,20275140,549.5,1,1,0.2758786973199657
b0.1575_N64,0.1575,64,10,41,20275141,258.0,1,1,0.28325345620775877
b0.1575_N64,0.1575,64,10,42,20275142,163.5,1,1,0.20652643235977708
b0.1575_N64,0.1575,64,10,43,20275143,162.5,1,1,0.2714029757298053
b0.1575_N64,0.1575,64,10,44,20275144,238.5,1,1,0.25413498713478144
b0.1575_N64,0.1575,64,10,45,20275145,573.0,1,1,0.3204422851071387
b0.1575_N64,0.1575,64,10,46,20275146,254.0,1,1,0.24204159174886536
b0.1575_N64,0.1575,64,10,47,20275147,164.0,1,1,0.15556422191633434
b0.1575_N64,0.1575,64,10,48,20275148,232.0,1,1,0.2279418384099981
b0.1575_N64,0.1575,64,10,49,20275149,261.5,1,1,0.24157169237450568
b0.1575_N64,0.1575,64,10,50,20275150,311.0,1,1,0.25942447804644253
b0.1575_N64,0.1575,64,10,51,20275151,230.0,1,1,0.25291931080174274
b0.1575_N64,0.1575,64,10,52,20275152,252.5,1,1,0.24114650723100695
b0.1575_N64,0.1575,64,10,53,20275153,109.0,1,1,0.17782340349517303
b0.1575_N64,0.1575,64,10,54,20275154,573.0,1,1,0.28571125780595963
b0.1575_N64,0.1575,64,10,55,20275155,352.0,1,1,0.2665785132162845
b0.1575_N64,0.1575,64,10,56,20275156,323.0,1,1,0.2642358823323649
b0.1575_N64,0.1575,64,10,57,20275157,225.5,1,1,0.25830075079844134
b0.1575_N64,0.1575,64,10,58,20275158,331.5,1,1,0.28862127006806665
b0.1575_N64,0.1575,64,10,59,20275159,242.5,1,1,0.24568532095654652
b0.1575_N64,0.1575,64,10,60,20275160,279.5,1,1,0.2939215481433046
b0.1575_N64,0.1575,64,10,61,20275161,714.0,1,1,0.28264542743321275
b0.1575_N64,0.1575,64,10,62,20275162,208.0,1,1,0.24485492938615722
b0.1575_N64,0.1575,64,10,63,20275163,190.0,1,1,0.2874457567134171
b0.1575_N64,0.1575,64,10,64,20275164,174.0,1,1,0.25126581946311327
b0.1575_N64,0.1575,64,10,65,20275165,270.0,1,1,0.25824139165088733
b0.1575_N64,0.1575,64,10,66,20275166,188.0,1,1,0.2269706768169303
b0.1575_N64,0.1575,64,10,67,20275167,238.0,1,1,0.27599172141325046
b0.1575_N64,0.1575,64,10,68,20275168,414.0,1,1,0.24688912856986459
b0.1575_N64,0.1575,64,10,69,20275169,305.5,1,1,0.27949113232601325
b0.1575_N64,0.1575,64,10,70,20275170,292.5,1,1,0.2688959984372864
b0.1575_N64,0.1575,64,10,71,20275171,173.0,1,1,0.21228857924465055
b0.1575_N64,0.1575,64,10,72,20275172,114.5,1,1,0.2082785976026655
b0.1575_N64,0.1575,64,10,73,20275173,301.0,1,1,0.2619776493815535
b0.1575_N64,0.1575,64,10,74,20275174,235.5,1,1,0.23789509411493898
b0.1575_N64,0.1575,64,10,75,20275175,170.0,1,1,0.2289679481592905
b0.1575_N64,0.1575,64,10,76,20275176,411.0,1,1,0.2744740293696688
b0.1575_N64,0.1575,64,10,77,20275177,202.0,1,1,0.24345341834753886
b0.1575_N64,0.1575,64,10,78,20275178,343.0,1,1,0.27050185451642544
b0.1575_N64,0.1575,64,10,79,20275179,395.0,1,1,0.24620342034623383
b0.1575_N64,0.1575,64,10,80,20275180,476.5,1,1,0.2711553557608543
b0.1575_N64,0.1575,64,10,81,20275181,486.0,1,1,0.2636965573043053
b0.1575_N64,0.1575,64,10,82,20275182,443.5,1,1,0.2896996744512098
b0.1575_N64,0.1575,64,10,83,20275183,254.0,1,1,0.272940697584606
b0.1575_N64,0.1575,64,10,84,20275184,192.5,1,1,0.22681679452317927
b0.1575_N64,0.1575,64,10,85,20275185,465.0,1,1,0.25703864027533735
b0.1575_N64,0.1575,64,10,86,20275186,186.0,1,1,0.2591577067507761
b0.1575_N64,0.1575,64,10,87,20275187,380.5,1,1,0.2546067963321127
b0.1575_N64,0.1575,64,10,88,20275188,393.0,1,1,0.252776662296963
b0.1575_N64,0.1575,64,10,89,20275189,275.0,1,1,0.21820367467253204
b0.1575_N64,0.1575,64,10,90,20275190,634.5,1,1,0.2909996693307923
b0.1575_N64,0.1575,64,10,91,20275191,128.5,1,1,0.20103794333537467
b0.1575_N64,0.1575,64,10,92,20275192,159.5,1,1,0.23079482299985557
b0.1575_N64,0.1575,64,10,93,20275193,152.5,1,1,0.2085912997712949
b0.1575_N64,0.1575,64,10,94,20275194,189.0,1,1,0.2570080946273441
b0.1575_N64,0.1575,64,10,95,20275195,190.5,1,1,0.26310871142631376
b0.1575_N64,0.1575,64,10,96,20275196,554.0,1,1,0.26064868505702193
b0.1575_N64,0.1575,64,10,97,20275197,252.5,1,1,0.2823688989477858
b0.1575_N64,0.1575,64,10,98,20275198,219.0,1,1,0.29715305718142854
b0.1575_N64,0.1575,64,10,99,20275199,204.0,1,1,0.24392500596521158
b0.1575_N128,0.1575,128,19,0,20275200,349.5,1,1,0.271242491332535
b0.1575_N128,0.1575,128,19,1,20275201,582.5,1,1,0.26479012244030353
b0.1575_N128,0.1575,128,19,2,20275202,74.5,1,0,0.06786432899035429
b0.1575_N128,0.1575,128,19,3,20275203,341.0,1,1,0.30426151677088087
b0.1575_N128,0.1575,128,19,4,20275204,211.5,1,1,0.2386041616523154
b0.1575_N128,0.1575,128,19,5,20275205,156.0,1,1,0.23644719408251752
b0.1575_N128,0.1575,128,19,6,20275206,48.0,1,1,0.3490487477640394
b0.1575_N128,0.1575,128,19,7,20275207,152.5,1,1,0.24508107447079008
b0.1575_N128,0.1575,128,19,8,20275208,327.5,1,1,0.2826356812444038
b0.1575_N128,0.1575,128,19,9,20275209,192.5,1,1,0.24671193208887499
b0.1575_N128,0.1575,128,19,10,20275210,415.0,1,1,0.2965088999821005
b0.1575_N128,0.1575,128,19,11,20275211,299.5,1,1,0.28937315459908736
b0.1575_N128,0.1575,128,19,12,20275212,145.5,1,1,0.20609272322679834
b0.1575_N128,0.1575,128,19,13,20275213,224.0,1,1,0.22530106269759026
b0.1575_N128,0.1575,128,19,14,20275214,637.0,1,1,0.27678593090031434
b0.1575_N128,0.1575,128,19,15,20275215,193.5,1,1,0.29664648004478616
b0.1575_N128,0.1575,128,19,16,20275216,229.5,1,1,0.25900882494167093
b0.1575_N128,0.1575,128,19,17,20275217,180.0,1,1,0.19417813161702
b0.1575_N128,0.1575,128,19,18,20275218,123.5,1,1,0.18596238274592533
b0.1575_N128,0.1575,128,19,19,20275219,362.5,1,1,0.28499831471930803
b0.1575_N128,0.1575,128,19,20,20275220,392.5,1,1,0.2814412933053829
b0.1575_N128,0.1575,128,19,21,20275221,568.0,1,1,0.27876701300227547
b0.1575_N128,0.1575,128,19,22,20275222,258.5,1,1,0.23892088540485545
b0.1575_N128,0.1575,128,19,23,20275223,179.5,1,1,0.24474421069936061
b0.1575_N128,0.1575,128,19,24,20275224,184.0,1,1,0.23472893730241445
b0.1575_N128,0.1575,128,19,25,20275225,115.0,1,1,0.18493614925107346
b0.1575_N128,0.1575,128,19,26,20275226,355.5,1,1,0.2616055584960443
b0.1575_N128,0.1575,128,19,27,20275227,476.0,1,1,0.25174501013078837
b0.1575_N128,0.1575,128,19,28,20275228,167.5,1,1,0.23626601722468416
b0.1575_N128,0.1575,128,19,29,20275229,138.0,1,1,0.20525899693997657
b0.1575_N128,0.1575,128,19,30,20275230,276.5,1,1,0.267984793719955
b0.1575_N128,0.1575,128,19,31,20275231,718.5,1,1,0.21304039051288912
b0.1575_N128,0.1575,128,19,32,20275232,181.5,1,1,0.20803544382638592
b0.1575_N128,0.1575,128,19,33,20275233,364.0,1,1,0.2576521666011222
b0.1575_N128,0.1575,128,19,34,20275234,273.5,1,1,0.27539967984940805
b0.1575_N128,0.1575,128,19,35,20275235,237.5,1,1,0.23150241665990107
b0.1575_N128,0.1575,128,19,36,20275236,297.0,1,1,0.2792055127703115
b0.1575_N128,0.1575,128,19,37,20275237,216.0,1,1,0.24853256917012595
b0.1575_N128,0.1575,128,19,38,20275238,176.5,1,1,0.2100645820052532
b0.1575_N128,0.1575,128,19,39,20275239,363.5,1,1,0.29300006616034713
b0.1575_N128,0.1575,128,19,40,20275240,683.5,1,1,0.2778716234218368
b0.1575_N128,0.1575,128,19,41,20275241,223.5,1,1,0.25241480404286964
b0.1575_N128,0.1575,128,19,42,20275242,424.0,1,1,0.2987678824089792
b0.1575_N128,0.1575,128,19,43,20275243,209.5,1,1,0.24135422061062
b0.1575_N128,0.1575,128,19,44,20275244,152.0,1,1,0.26232984643999346
b0.1575_N128,0.1575,128,19,45,20275245,237.5,1,1,0.27460309383056547
b0.1575_N128,0.1575,128,19,46,20275246,185.5,1,1,0.22152760569476196
b0.1575_N128,0.1575,128,19,47,20275247,121.5,1,1,0.18453881074767037
b0.1575_N128,0.1575,128,19,48,20275248,136.5,1,1,0.16517982169410567
b0.1575_N128,0.1575,128,19,49,20275249,303.0,1,1,0.2631943066275316
b0.1575_N128,0.1575,128,19,50,20275250,140.5,1,1,0.23318997374385736
b0.1575_N128,0.1575,128,19,51,20275251,329.5,1,1,0.2627504748122024
b0.1575_N128,0.1575,128,19,52,20275252,92.0,1,1,0.15142509088485942
b0.1575_N128,0.1575,128,19,53,20275253,425.5,1,1,0.29360144468748994
b0.1575_N128,0.1575,128,19,54,20275254,157.5,1,1,0.23215657310023413
b0.1575_N128,0.1575,128,19,55,20275255,212.0,1,1,0.26237601275646677
b0.1575_N128,0.1575,128,19,56,20275256,330.5,1,1,0.29302805797158016
b0.1575_N128,0.1575,128,19,57,20275257,54.0,1,0,0.043380246568671406
b0.1575_N128,0.1575,128,19,58,20275258,335.5,1,1,0.2600932439488746
b0.1575_N128,0.1575,128,19,59,20275259,168.5,1,1,0.2193245301969752
b0.1575_N128,0.1575,128,19,60,20275260,220.5,1,1,0.2606420187745205
b0.1575_N128,0.1575,128,19,61,20275261,288.0,1,1,0.24700420481759525
b0.1575_N128,0.1575,128,19,62,20275262,202.5,1,1,0.2489123797938832
b0.1575_N128,0.1575,128,19,63,20275263,479.5,1,1,0.29570945721473463
b0.1575_N128,0.1575,128,19,64,20275264,261.5,1,1,0.2529080096422892
b0.1575_N128,0.1575,128,19,65,20275265,158.0,1,1,0.21455121654752868
b0.1575_N128,0.1575,128,19,66,20275266,147.5,1,1,0.16713787375014835
b0.1575_N128,0.1575,128,19,67,20275267,453.0,1,1,0.28343917837232563
b0.1575_N128,0.1575,128,19,68,20275268,370.5,1,1,0.23550642077252035
b0.1575_N128,0.1575,128,19,69,20275269,249.0,1,1,0.24003638682918826
b0.1575_N128,0.1575,128,19,70,20275270,224.0,1,1,0.29790516149372936
b0.1575_N128,0.1575,128,19,71,20275271,132.5,1,1,0.1503834072613939
b0.1575_N128,0.1575,128,19,72,20275272,235.5,1,1,0.2603359044198392
b0.1575_N128,0.1575,128,19,73,20275273,110.0,1,1,0.13544825018635942
b0.1575_N128,0.1575,128,19,74,20275274,263.0,1,1,0.26071222375151476
b0.1575_N128,0.1575,128,19,75,20275275,303.5,1,1,0.27693028473122205
b0.1575_N128,0.1575,128,19,76,20275276,92.0,1,0,0.07876704553476375
b0.1575_N128,0.1575,128,19,77,20275277,1099.5,1,1,0.28421834108753186
b0.1575_N128,0.1575,128,19,78,20275278,221.5,1,1,0.20532810373135424
b0.1575_N128,0.1575,128,19,79,20275279,223.0,1,1,0.2446023475653328
b0.1575_N128,0.1575,128,19,80,20275280,246.0,1,1,0.2606258914827025
b0.1575_N128,0.1575,128,19,81,20275281,162.5,1,1,0.1673803680642724
b0.1575_N128,0.1575,128,19,82,20275282,223.5,1,1,0.2346531738532414
b0.1575_N128,0.1575,128,19,83,20275283,109.0,1,1,0.1556353788848054
b0.1575_N128,0.1575,128,19,84,20275284,336.0,1,1,0.24346378104150945
b0.1575_N128,0.1575,128,19,85,20275285,408.5,1,1,0.2720077610156164
b0.1575_N128,0.1575,128,19,86,20275286,85.5,1,1,0.15625976831065566
b0.1575_N128,0.1575,128,19,87,20275287,155.0,1,1,0.1660398206860448
b0.1575_N128,0.1575,128,19,88,20275288,81.0,1,1,0.0868614775896546
b0.1575_N128,0.1575,128,19,89,20275289,112.5,1,1,0.23677287820928616
b0.1575_N128,0.1575,128,19,90,20275290,213.0,1,1,0.24931881620881477
b0.1575_N128,0.1575,128,19,91,20275291,167.0,1,1,0.18300579007495058
b0.1575_N128,0.1575,128,19,92,20275292,413.5,1,1,0.2559345403654905
b0.1575_N128,0.1575,128,19,93,20275293,355.5,1,1,0.28812073207137073
b0.1575_N128,0.1575,128,19,94,20275294,159.5,1,1,0.22414086736224445
b0.1575_N128,0.1575,128,19,95,20275295,165.0,1,1,0.2602434099915032
