condition,beta,N,P,run_index,seed,tau,event,dwell_stat,rho_std_plateau,collapse_rho_mean
b0.110_N192,0.11,192,29,277,20266886,565.5,1,38.5,0.16018565861053227,0.8514170372744471
b0.110_N192,0.11,192,29,278,20266887,481.0,1,13.0,0.16102253237795716,0.8517544481017055
b0.110_N192,0.11,192,29,279,20266888,569.5,1,31.5,0.16204904075665766,0.8515105318514196
b0.110_N192,0.11,192,29,280,20266889,189.0,1,37.0,0.14933536393337554,0.8517235306119186
b0.110_N192,0.11,192,29,281,20266890,1341.0,1,56.5,0.16430066575785762,0.8514189907960484
b0.110_N192,0.11,192,29,282,20266891,378.0,1,18.5,0.12812505704452365,0.8514609024274901
b0.110_N192,0.11,192,29,283,20266892,535.5,1,64.5,0.13531880316794945,0.8514119266654401
b0.110_N192,0.11,192,29,284,20266893,2214.0,1,78.5,0.15885346367990538,0.8514080196896295
b0.110_N192,0.11,192,29,285,20266894,637.5,1,41.5,0.15852812978377692,0.8514116672176916
b0.110_N192,0.11,192,29,286,20266895,1660.0,1,20.0,0.1697993552806416,0.8516175812447456
b0.110_N192,0.11,192,29,287,20266896,2133.5,1,22.0,0.16741682904157953,0.8516703085659082
b0.110_N192,0.11,192,29,288,20266897,472.5,1,80.5,0.12552567475756782,0.8514084836177672
b0.110_N192,0.11,192,29,289,20266898,287.5,1,70.0,0.1438318555268161,0.8514104938217093
b0.110_N192,0.11,192,29,290,20266899,1798.0,1,73.0,0.16102338235527883,0.851406456966772
b0.110_N192,0.11,192,29,291,20266900,644.5,1,72.0,0.16705744388058896,0.8514075636322634
b0.110_N192,0.11,192,29,292,20266901,360.0,1,30.5,0.14852853329032295,0.8517127392248062
b0.110_N192,0.11,192,29,293,20266902,1155.5,1,58.0,0.16145867213384504,0.8513962194837249
b0.110_N192,0.11,192,29,294,20266903,1034.0,1,23.5,0.15083368418622023,0.8517100040980726
b0.110_N192,0.11,192,29,295,20266904,353.5,1,69.5,0.11879465622062088,0.8514075217421625
b0.110_N192,0.11,192,29,296,20266905,1508.5,1,72.0,0.16524493496969184,0.8514096924739505
b0.110_N192,0.11,192,29,297,20266906,369.5,1,95.0,0.14007639916208073,0.8514079154878659
b0.110_N192,0.11,192,29,298,20266907,346.0,1,109.5,0.08890761180030128,0.8515772524698143
b0.110_N192,0.11,192,29,299,20266908,497.0,1,45.5,0.13952041033131046,0.8515377564496879
b0.115_N192,0.115,192,29,0,20266909,334.5,1,74.0,0.13721535071333396,0.8514286954297979
b0.115_N192,0.115,192,29,1,20266910,938.5,1,30.0,0.16822473437112537,0.8516051461614005
b0.115_N192,0.115,192,29,2,20266911,507.0,1,62.0,0.16244698219504214,0.8514305652788839
b0.115_N192,0.115,192,29,3,20266912,497.0,1,78.0,0.15010747784923933,0.8514351671475797
b0.115_N192,0.115,192,29,4,20266913,143.5,1,48.5,0.10275092222097319,0.851443124908036
b0.115_N192,0.115,192,29,5,20266914,936.0,1,61.5,0.1596956037219826,0.8514315856341769
b0.115_N192,0.115,192,29,6,20266915,413.0,1,30.0,0.14337578682875465,0.8515320264169955
b0.115_N192,0.115,192,29,7,20266916,309.0,1,60.0,0.14132845102598726,0.8514330908835518
b0.115_N192,0.115,192,29,8,20266917,902.0,1,70.0,0.16402808818840606,0.8514333234005919
b0.115_N192,0.115,192,29,9,20266918,335.5,1,69.0,0.12765178965401286,0.8514294628049779
b0.115_N192,0.115,192,29,10,20266919,568.5,1,12.0,0.15832475821302944,0.8516520470084882
b0.115_N192,0.115,192,29,11,20266920,269.0,1,62.5,0.11478883058221516,0.851430226946845
b0.115_N192,0.115,192,29,12,20266921,657.0,1,32.5,0.14431627907158245,0.8514416311559884
b0.115_N192,0.115,192,29,13,20266922,458.0,1,29.0,0.1475069767721889,0.85142185915796
b0.115_N192,0.115,192,29,14,20266923,834.0,1,69.0,0.17133230386515308,0.8514307132498727
b0.115_N192,0.115,192,29,15,20266924,251.0,1,36.0,0.1341293779648765,0.8516052429033018
b0.115_N192,0.115,192,29,16,20266925,308.5,1,64.5,0.12584528302062903,0.8517377544902577
b0.115_N192,0.115,192,29,17,20266926,635.0,1,73.0,0.14900915375747573,0.8514308308298509
b0.115_N192,0.115,192,29,18,20266927,256.0,1,108.0,0.0984803297325768,0.8514303343255318
b0.115_N192,0.115,192,29,19,20266928,1502.0,1,70.0,0.15249626362423646,0.8514290458065902
b0.115_N192,0.115,192,29,20,20266929,424.0,1,36.0,0.15601276470127068,0.8517175066908851
b0.115_N192,0.115,192,29,21,20266930,608.0,1,65.0,0.16340017705326806,0.8515848222059742
b0.115_N192,0.115,192,29,22,20266931,786.0,1,23.0,0.1577091442839184,0.8515704121408126
b0.115_N192,0.115,192,29,23,20266932,1052.5,1,25.0,0.15103888157770548,0.8513940412974591
b0.115_N192,0.115,192,29,24,20266933,737.0,1,88.5,0.15744706929249153,0.8514344710637355
b0.115_N192,0.115,192,29,25,20266934,973.0,1,35.5,0.15388885345693323,0.8513389180281382
b0.115_N192,0.115,192,29,26,20266935,687.5,1,45.5,0.1532681717469533,0.8514692110959695
b0.115_N192,0.115,192,29,27,20266936,1167.5,1,72.5,0.16724701061401365,0.8514373608606874
b0.115_N192,0.115,192,29,28,20266937,355.0,1,18.5,0.14562223509256159,0.8517769542123247
b0.115_N192,0.115,192,29,29,20266938,441.5,1,49.0,0.14984236643121182,0.8514752791137227
b0.115_N192,0.115,192,29,30,20266939,1691.5,1,45.0,0.15997347251063343,0.8514372395303987
b0.115_N192,0.115,192,29,31,20266940,306.5,1,12.0,0.1492694358799039,0.8514428922022651
b0.115_N192,0.115,192,29,32,20266941,2394.0,1,55.5,0.171274618262265,0.851455247068444
b0.115_N192,0.115,192,29,33,20266942,1508.0,1,52.0,0.1679647469597568,0.8514866989532561
b0.115_N192,0.115,192,29,34,20266943,491.0,1,24.0,0.15191711628859553,0.8514827941888835
b0.115_N192,0.115,192,29,35,20266944,418.0,1,51.0,0.14061387606473003,0.8514350332755963
b0.115_N192,0.115,192,29,36,20266945,167.0,1,73.0,0.09560805460766329,0.8514342249798313
b0.115_N192,0.115,192,29,37,20266946,172.5,1,83.5,0.09489957169885024,0.851431028458916
b0.115_N192,0.115,192,29,38,20266947,688.0,1,27.5,0.166810769145553,0.8516322416101727
b0.115_N192,0.115,192,29,39,20266948,1299.5,1,18.5,0.16844024260756343,0.8514353356857621
b0.115_N192,0.115,192,29,40,20266949,1340.5,1,44.0,0.15879108949736892,0.851449002666732
b0.115_N192,0.115,192,29,41,20266950,139.0,1,35.0,0.10767291393448451,0.8513897055194367
b0.115_N192,0.115,192,29,42,20266951,262.0,1,59.5,0.11066559612721555,0.8514305133205808
b0.115_N192,0.115,192,29,43,20266952,950.0,1,70.0,0.15538015647926828,0.8514291666423576
b0.115_N192,0.115,192,29,44,20266953,592.0,1,42.0,0.14827885581231243,0.8514482057262868
b0.115_N192,0.115,192,29,45,20266954,1994.0,1,34.0,0.1602430528434533,0.8514317276933653
b0.115_N192,0.115,192,29,46,20266955,290.5,1,48.5,0.14025913963718376,0.8514376981745099
b0.115_N192,0.115,192,29,47,20266956,1476.5,1,25.5,0.16476895077552717,0.8516816539033978
b0.115_N192,0.115,192,29,48,20266957,256.5,1,48.0,0.10009693931587291,0.851433135126035
b0.115_N192,0.115,192,29,49,20266958,125.5,1,55.0,0.0826884861134948,0.8514610631475873
b0.115_N192,0.115,192,29,50,20266959,300.0,1,48.0,0.14042630523000185,0.8514335605427322
b0.115_N192,0.115,192,29,51,20266960,556.0,1,65.0,0.1396159181501937,0.8514298200948248
b0.115_N192,0.115,192,29,52,20266961,938.0,1,71.5,0.15482060785501076,0.8514316085223584
b0.115_N192,0.115,192,29,53,20266962,1325.0,1,26.5,0.17068605952099797,0.851685180405593
b0.115_N192,0.115,192,29,54,20266963,551.5,1,34.5,0.16024053808029468,0.8515162732601521
b0.115_N192,0.115,192,29,55,20266964,379.0,1,80.0,0.1409372385294683,0.851535974448579
b0.115_N192,0.115,192,29,56,20266965,575.0,1,64.5,0.1486409887466588,0.8514303390537391
b0.115_N192,0.115,192,29,57,20266966,240.0,1,79.0,0.10217689771226911,0.8514329422679734
b0.115_N192,0.115,192,29,58,20266967,1021.5,1,38.0,0.15745281671362865,0.8517081184815064
b0.115_N192,0.115,192,29,59,20266968,381.0,1,41.0,0.15261080715468603,0.8516641106960073
b0.115_N192,0.115,192,29,60,20266969,355.5,1,35.5,0.16562247980276462,0.8514592214127342
b0.115_N192,0.115,192,29,61,20266970,292.5,1,47.5,0.1297077100534403,0.851551758826817
b0.115_N192,0.115,192,29,62,20266971,493.0,1,56.0,0.1546510527575336,0.8514327936763927
b0.115_N192,0.115,192,29,63,20266972,1111.0,1,47.0,0.16182659151236475,0.8516451081668075
b0.115_N192,0.115,192,29,64,20266973,1163.0,1,49.0,0.16399622589206334,0.8516244132246144
b0.115_N192,0.115,192,29,65,20266974,343.0,1,45.5,0.14939824972379845,0.8514401242643964
b0.115_N192,0.115,192,29,66,20266975,651.0,1,29.0,0.15863925955872515,0.8516406185474393
b0.115_N192,0.115,192,29,67,20266976,448.5,1,76.5,0.15259204558596232,0.8514339923814683
b0.115_N192,0.115,192,29,68,20266977,262.0,1,64.5,0.1325238815249182,0.8514428055956107
b0.115_N192,0.115,192,29,69,20266978,262.5,1,39.0,0.1511836962102439,0.8515660982371007
b0.115_N192,0.115,192,29,70,20266979,1846.5,1,78.0,0.16092587851035864,0.8514305601611859
b0.115_N192,0.115,192,29,71,20266980,825.0,1,45.5,0.16877864611100857,0.8514332709084135
b0.115_N192,0.115,192,29,72,20266981,138.5,1,25.0,0.09684996993911585,0.8515107865525483
b0.115_N192,0.115,192,29,73,20266982,667.5,1,13.0,0.15436035295995054,0.8517119918691386
b0.115_N192,0.115,192,29,74,20266983,106.0,1,37.5,0.07562103800619872,0.8509700259364004
b0.115_N192,0.115,192,29,75,20266984,532.0,1,70.0,0.16214963274946032,0.8514288123445297
b0.115_N192,0.115,192,29,76,20266985,388.5,1,39.0,0.1493941543297724,0.8514914300095257
b0.115_N192,0.115,192,29,77,20266986,1708.5,1,35.0,0.16837206255013337,0.8517659151028311
b0.115_N192,0.115,192,29,78,20266987,1960.0,1,71.0,0.16833621517792896,0.8514520124172203
b0.115_N192,0.115,192,29,79,20266988,1361.5,1,48.5,0.15802539144763944,0.8514412586270045
b0.115_N192,0.115,192,29,80,20266989,931.0,1,58.0,0.13978032236206886,0.8514415991937265
b0.115_N192,0.115,192,29,81,20266990,1958.5,1,56.0,0.1635818171193437,0.8515295743802188
b0.115_N192,0.115,192,29,82,20266991,498.5,1,48.5,0.13627502667905594,0.851429906165741
b0.115_N192,0.115,192,29,83,20266992,224.5,1,49.0,0.12817364059234848,0.8514298891048554
b0.115_N192,0.115,192,29,84,20266993,1324.0,1,74.5,0.16155363497371406,0.851434743894428
b0.115_N192,0.115,192,29,85,20266994,536.5,1,39.0,0.15968742672382547,0.851439451492824
b0.115_N192,0.115,192,29,86,20266995,388.0,1,22.0,0.15009361686264458,0.8514800238576844
b0.115_N192,0.115,192,29,87,20266996,211.0,1,55.0,0.11532667395274585,0.8514347497079586
b0.115_N192,0.115,192,29,88,20266997,403.0,1,36.0,0.15983802462371674,0.8514317960631482
b0.115_N192,0.115,192,29,89,20266998,2134.0,1,79.5,0.15953590552374913,0.8514334733107668
b0.115_N192,0.115,192,29,90,20266999,584.0,1,22.0,0.14735728659869593,0.8515787019254812
b0.115_N192,0.115,192,29,91,20267000,388.0,1,19.5,0.14149569046497182,0.850437639713089
b0.115_N192,0.115,192,29,92,20267001,531.5,1,53.5,0.15258635902631723,0.8514409642450187
b0.115_N192,0.115,192,29,93,20267002,177.0,1,86.0,0.08070130012929301,0.8514320064802852
b0.115_N192,0.115,192,29,94,20267003,248.5,1,11.5,0.1576300622695227,0.8517173649184108
b0.115_N192,0.115,192,29,95,20267004,2229.0,1,496.5,0.1307387515114189,0.48473571357766665
b0.115_N192,0.115,192,29,96,20267005,161.0,1,19.0,0.12828692439582223,0.8516923578458296
b0.115_N192,0.115,192,29,97,20267006,740.0,1,45.5,0.15643458729073761,0.8514367483418378
b0.115_N192,0.115,192,29,98,20267007,872.5,1,53.0,0.15088163304923383,0.8514348791533989
b0.115_N192,0.115,192,29,99,20267008,1197.0,1,68.5,0.16078124527784698,0.8514308846421872
b0.115_N192,0.115,192,29,100,20267009,163.5,1,55.5,0.08448150624618697,0.8514395403647664
b0.115_N192,0.115,192,29,101,20267010,1107.0,1,473.5,0.12141017036878969,0.4847357552103891
b0.115_N192,0.115,192,29,102,20267011,929.0,1,57.5,0.16086075507503178,0.8514520380575924
b0.115_N192,0.115,192,29,103,20267012,525.0,1,39.0,0.14103079105617483,0.8515362154429313
b0.115_N192,0.115,192,29,104,20267013,771.5,1,24.0,0.16409107501099082,0.8517360594700852
b0.115_N192,0.115,192,29,105,20267014,305.0,1,55.0,0.1399271334971021,0.8514335398757332
b0.115_N192,0.115,192,29,106,20267015,227.5,1,44.5,0.14204085270167938,0.8516792131754785
b0.115_N192,0.115,192,29,107,20267016,168.0,1,49.5,0.0902155734539622,0.8514295512380291
b0.115_N192,0.115,192,29,108,20267017,758.0,1,21.5,0.15134749684688328,0.8516740103257566
b0.115_N192,0.115,192,29,109,20267018,301.5,1,69.0,0.12124345498756946,0.8514290794115223
b0.115_N192,0.115,192,29,110,20267019,517.5,1,50.5,0.15827324495319234,0.8514356829346745
b0.115_N192,0.115,192,29,111,20267020,135.0,1,21.5,0.0995697548261092,0.8517154333738696
b0.115_N192,0.115,192,29,112,20267021,1214.0,1,23.5,0.16553567519922413,0.8517019694620752
b0.115_N192,0.115,192,29,113,20267022,881.5,1,67.5,0.15930657755334388,0.8514280646256949
b0.115_N192,0.115,192,29,114,20267023,150.5,1,47.0,0.09305625528254913,0.8515751761595906
b0.115_N192,0.115,192,29,115,20267024,1698.5,1,89.5,0.16523378696724914,0.8514298982140036
b0.115_N192,0.115,192,29,116,20267025,329.5,1,55.0,0.13787388901095002,0.8514335222291768
b0.115_N192,0.115,192,29,117,20267026,284.0,1,27.0,0.14564937598745853,0.8489994292407345
b0.115_N192,0.115,192,29,118,20267027,126.5,1,28.0,0.08927220632860425,0.8514160368531002
b0.115_N192,0.115,192,29,119,20267028,379.5,1,88.5,0.13297952419446887,0.8514327164773244
b0.115_N192,0.115,192,29,120,20267029,139.0,1,43.5,0.11568608274400989,0.8516596741732183
b0.115_N192,0.115,192,29,121,20267030,662.0,1,77.5,0.13817718374684432,0.8515459679987498
b0.115_N192,0.115,192,29,122,20267031,312.5,1,21.5,0.1624971465561557,0.8517099446522604
b0.115_N192,0.115,192,29,123,20267032,344.0,1,44.5,0.14078550455047456,0.8514388256869648
b0.115_N192,0.115,192,29,124,20267033,2086.5,1,497.0,0.16877289526670822,0.48473578296613135
b0.115_N192,0.115,192,29,125,20267034,438.0,1,69.5,0.13625261718676457,0.8514396199635114
b0.115_N192,0.115,192,29,126,20267035,437.5,1,74.0,0.14488282808643424,0.8514316753721696
b0.115_N192,0.115,192,29,127,20267036,774.5,1,32.5,0.14849008536715733,0.8514710342844816
b0.115_N192,0.115,192,29,128,20267037,1600.5,1,29.5,0.15443345415653992,0.851549133149823
b0.115_N192,0.115,192,29,129,20267038,604.0,1,55.0,0.14156305972944433,0.8514306762805175
b0.115_N192,0.115,192,29,130,20267039,714.0,1,44.5,0.14768280103152992,0.8514371539496045
b0.115_N192,0.115,192,29,131,20267040,692.0,1,54.0,0.15337878817645,0.8514342674480687
b0.115_N192,0.115,192,29,132,20267041,300.5,1,75.5,0.13030808084410805,0.8514297780460285
b0.115_N192,0.115,192,29,133,20267042,639.0,1,24.5,0.15277569291483764,0.8514874871266728
b0.115_N192,0.115,192,29,134,20267043,855.0,1,91.0,0.16276927158359814,0.8514325509502311
b0.115_N192,0.115,192,29,135,20267044,1749.5,1,33.0,0.16547204753480096,0.8514294267531226
b0.115_N192,0.115,192,29,136,20267045,774.5,1,36.0,0.16302596096395783,0.8516919603719187
b0.115_N192,0.115,192,29,137,20267046,137.0,1,67.5,0.08190742776982111,0.8514468756217651
b0.115_N192,0.115,192,29,138,20267047,408.0,1,19.5,0.16030276585412936,0.8515479748212532
b0.115_N192,0.115,192,29,139,20267048,1224.0,1,44.0,0.1705676985533873,0.8514296943109639
b0.115_N192,0.115,192,29,140,20267049,525.0,1,60.0,0.15121002468528183,0.8514363100121809
b0.115_N192,0.115,192,29,141,20267050,812.0,1,77.5,0.14709996223380173,0.8517444687310806
b0.115_N192,0.115,192,29,142,20267051,1230.0,1,70.5,0.15444920980217008,0.8514327242796728
b0.115_N192,0.115,192,29,143,20267052,1448.5,1,78.0,0.16396859056940438,0.8514987538540802
b0.115_N192,0.115,192,29,144,20267053,2078.0,1,28.0,0.17001117389775067,0.8516811846428555
b0.115_N192,0.115,192,29,145,20267054,257.0,1,50.5,0.13644471345305523,0.8514420302725393
b0.115_N192,0.115,192,29,146,20267055,286.5,1,56.0,0.12808793729748674,0.8514663901128707
b0.115_N192,0.115,192,29,147,20267056,1112.0,1,20.5,0.15398590877302776,0.8517606115256121
b0.115_N192,0.115,192,29,148,20267057,1952.5,1,25.0,0.16196905595474975,0.8516733275210714
b0.115_N192,0.115,192,29,149,20267058,492.0,1,88.5,0.13419683828570628,0.8514408521346685
b0.115_N192,0.115,192,29,150,20267059,273.5,1,87.0,0.1325601369503759,0.851430471175346
b0.115_N192,0.115,192,29,151,20267060,172.0,1,40.0,0.1120044333271823,0.8514718424312929
b0.115_N192,0.115,192,29,152,20267061,185.0,1,90.5,0.09833667778357198,0.8514336346962451
b0.115_N192,0.115,192,29,153,20267062,259.0,1,34.5,0.1375030994259683,0.8514419652963734
b0.115_N192,0.115,192,29,154,20267063,872.5,1,64.5,0.15712504021634852,0.8514325031312663
b0.115_N192,0.115,192,29,155,20267064,528.0,1,27.5,0.159535422010936,0.851551918938291
b0.115_N192,0.115,192,29,156,20267065,522.0,1,9.5,0.1674546465676944,0.8514600093481789
b0.115_N192,0.115,192,29,157,20267066,271.5,1,40.5,0.15299549240872293,0.8514380324482219
b0.115_N192,0.115,192,29,158,20267067,408.5,1,42.0,0.12812600794639856,0.8514296915797166
b0.115_N192,0.115,192,29,159,20267068,422.5,1,35.0,0.15447721489330954,0.85145129008255
b0.115_N192,0.115,192,29,160,20267069,215.0,1,69.5,0.0995029507643203,0.8514322816699544
b0.115_N192,0.115,192,29,161,20267070,1419.0,1,36.0,0.15841929083199155,0.8514612413636419
b0.115_N192,0.115,192,29,162,20267071,615.5,1,49.0,0.1535893772388477,0.8517068643311623
b0.115_N192,0.115,192,29,163,20267072,257.5,1,71.0,0.1184209289113632,0.8514319938846423
b0.115_N192,0.115,192,29,164,20267073,638.0,1,23.0,0.1429595104624192,0.8515831539331412
b0.115_N192,0.115,192,29,165,20267074,1593.0,1,25.0,0.16170660126405798,0.8514480776776376
b0.115_N192,0.115,192,29,166,20267075,351.5,1,65.0,0.14214969492388893,0.8514346804506866
b0.115_N192,0.115,192,29,167,20267076,376.5,1,70.0,0.14993020384443842,0.851438616301068
b0.115_N192,0.115,192,29,168,20267077,339.0,1,45.5,0.13376784028067396,0.851431035080659
b0.115_N192,0.115,192,29,169,20267078,1211.0,1,45.0,0.15880229326230372,0.8514954991457283
b0.115_N192,0.115,192,29,170,20267079,389.5,1,19.5,0.15869481869814514,0.8517154769229371
b0.115_N192,0.115,192,29,171,20267080,602.0,1,35.5,0.1506804293577954,0.8516154241308445
b0.115_N192,0.115,192,29,172,20267081,416.0,1,62.5,0.13839314375143735,0.8514481816257696
b0.115_N192,0.115,192,29,173,20267082,414.0,1,57.5,0.15871773874665188,0.8514392874435209
b0.115_N192,0.115,192,29,174,20267083,416.0,1,66.0,0.15041550008027038,0.8514290251034083
b0.115_N192,0.115,192,29,175,20267084,686.5,1,51.0,0.1621506550697591,0.8514783124806874
b0.115_N192,0.115,192,29,176,20267085,514.5,1,54.0,0.14721386302869519,0.8514311392727021
b0.115_N192,0.115,192,29,177,20267086,821.0,1,80.5,0.14331050343652815,0.8514336510535689
b0.115_N192,0.115,192,29,178,20267087,911.0,1,33.5,0.16035640522393718,0.8514192632369211
b0.115_N192,0.115,192,29,179,20267088,1414.5,1,55.0,0.16673307986436955,0.8514331613072654
b0.115_N192,0.115,192,29,180,20267089,1140.5,1,30.5,0.1606364886863657,0.8515318137515401
b0.115_N192,0.115,192,29,181,20267090,309.0,1,52.5,0.15537433011023877,0.8517053099904034
b0.115_N192,0.115,192,29,182,20267091,595.5,1,69.0,0.15772521084854538,0.8517163842604409
b0.115_N192,0.115,192,29,183,20267092,1050.0,1,44.0,0.16384132536147056,0.8514644722401731
b0.115_N192,0.115,192,29,184,20267093,173.5,1,17.5,0.12137516115872338,0.8516776692849769
b0.115_N192,0.115,192,29,185,20267094,1146.5,1,28.5,0.15959783301042965,0.851681118467463
b0.115_N192,0.115,192,29,186,20267095,1124.0,1,57.5,0.16357952474980636,0.8514358720793483
b0.115_N192,0.115,192,29,187,20267096,228.5,1,63.5,0.11621189911353848,0.8514313832297494
b0.115_N192,0.115,192,29,188,20267097,437.0,1,44.0,0.1563568131347989,0.8514508449695174
b0.115_N192,0.115,192,29,189,20267098,459.0,1,72.0,0.13397992498640326,0.8514341576533725
b0.115_N192,0.115,192,29,190,20267099,1022.5,1,80.0,0.1515689309310288,0.8514326444816792
b0.115_N192,0.115,192,29,191,20267100,257.0,1,35.0,0.11194026325869923,0.8514780635289988
b0.115_N192,0.115,192,29,192,20267101,1469.5,1,42.5,0.16356907647044658,0.8515497938818699
b0.115_N192,0.115,192,29,193,20267102,655.0,1,69.5,0.14695887495117996,0.8514328467446336
b0.115_N192,0.115,192,29,194,20267103,155.5,1,38.0,0.09459191397131626,0.851425925805256
b0.115_N192,0.115,192,29,195,20267104,428.0,1,61.0,0.13214050151593923,0.8514314568648235
b0.115_N192,0.115,192,29,196,20267105,253.5,1,55.5,0.10874352773067963,0.8514314169247745
b0.115_N192,0.115,192,29,197,20267106,1169.5,1,34.0,0.16484844420859376,0.8514401551277228
b0.115_N192,0.115,192,29,198,20267107,397.5,1,61.0,0.14173344767480867,0.8514325306439243
b0.115_N192,0.115,192,29,199,20267108,315.5,1,51.5,0.1535074870037896,0.8513495506984309
b0.115_N192,0.115,192,29,200,20267109,1425.5,1,50.5,0.16110083923089105,0.8515032386076095
b0.115_N192,0.115,192,29,201,20267110,412.5,1,35.0,0.11860565595411286,0.8514629371766907
b0.115_N192,0.115,192,29,202,20267111,564.0,1,24.0,0.15992836155900705,0.8517255640260712
b0.115_N192,0.115,192,29,203,20267112,193.5,1,63.5,0.10983614069166128,0.8514293903704416
b0.115_N192,0.115,192,29,204,20267113,593.0,1,11.5,0.15978074704213518,0.8516332002646925
b0.115_N192,0.115,192,29,205,20267114,933.0,1,72.5,0.15329640814508266,0.8514286455113226
b0.115_N192,0.115,192,29,206,20267115,503.0,1,68.5,0.16644370112575205,0.8514310709685883
b0.115_N192,0.115,192,29,207,20267116,368.0,1,26.5,0.12473078326593119,0.8517402361268501
b0.115_N192,0.115,192,29,208,20267117,1037.5,1,61.5,0.15278622410903758,0.8514340671716821
b0.115_N192,0.115,192,29,209,20267118,2061.5,1,54.0,0.15358405038957856,0.8514348213060597
b0.115_N192,0.115,192,29,210,20267119,1542.0,1,50.0,0.1585174633971148,0.8514312417403289
b0.115_N192,0.115,192,29,211,20267120,380.0,1,44.5,0.13914754621929742,0.851579104707445
b0.115_N192,0.115,192,29,212,20267121,2642.5,1,42.0,0.16786993906023276,0.8514410436557195
b0.115_N192,0.115,192,29,213,20267122,453.0,1,31.5,0.15024941227807131,0.8514591274735265
b0.115_N192,0.115,192,29,214,20267123,2472.5,1,100.0,0.1627389433351889,0.8514301975618209
b0.115_N192,0.115,192,29,215,20267124,280.5,1,80.0,0.12636975456286947,0.8514356637808849
b0.115_N192,0.115,192,29,216,20267125,148.5,1,23.5,0.12488891052356993,0.85152566133151
b0.115_N192,0.115,192,29,217,20267126,322.5,1,66.5,0.1269372723378862,0.8514308675933276
b0.115_N192,0.115,192,29,218,20267127,723.0,1,75.0,0.1528697532973043,0.8514296299688578
b0.115_N192,0.115,192,29,219,20267128,1962.5,1,84.5,0.1581268754855839,0.8514324185035336
b0.115_N192,0.115,192,29,220,20267129,1796.0,1,37.0,0.1570199740509628,0.8514319876528553
b0.115_N192,0.115,192,29,221,20267130,364.5,1,27.0,0.1674133671004084,0.8516993520934122
b0.115_N192,0.115,192,29,222,20267131,310.0,1,52.5,0.10035837860808039,0.8515738513979669
b0.115_N192,0.115,192,29,223,20267132,427.5,1,36.5,0.12237452754349304,0.8514668996544006
b0.115_N192,0.115,192,29,224,20267133,352.0,1,26.0,0.16573447876287434,0.8514509179251245
b0.115_N192,0.115,192,29,225,20267134,396.5,1,77.0,0.14601015275145424,0.8514333366079806
b0.115_N192,0.115,192,29,226,20267135,256.5,1,17.5,0.11941120749786306,0.8513956566834676
b0.115_N192,0.115,192,29,227,20267136,2262.0,1,61.5,0.16094783894147083,0.8514308360158619
b0.115_N192,0.115,192,29,228,20267137,1315.5,1,72.5,0.16868357596047517,0.8514328370752962
b0.115_N192,0.115,192,29,229,20267138,384.0,1,22.5,0.16299279564896324,0.8517549332230678
b0.115_N192,0.115,192,29,230,20267139,1484.5,1,36.5,0.15358695377996184,0.8514989108833474
b0.115_N192,0.115,192,29,231,20267140,193.0,1,21.5,0.1354778423494996,0.8516845687624092
b0.115_N192,0.115,192,29,232,20267141,2189.0,1,15.5,0.16429007514488153,0.8515664096588965
b0.115_N192,0.115,192,29,233,20267142,653.0,1,105.5,0.14080869586911493,0.8514307786267931
b0.115_N192,0.115,192,29,234,20267143,471.0,1,57.0,0.15988475020500442,0.8514355877349051
b0.115_N192,0.115,192,29,235,20267144,187.0,1,23.5,0.12772130084087213,0.8514673971621335
b0.115_N192,0.115,192,29,236,20267145,503.0,1,69.0,0.15011167065262446,0.8514612879584272
b0.115_N192,0.115,192,29,237,20267146,223.0,1,62.0,0.10443352021437682,0.8514312219645862
b0.115_N192,0.115,192,29,238,20267147,258.5,1,54.0,0.14401931828188627,0.8514910992432494
b0.115_N192,0.115,192,29,239,20267148,332.0,1,121.5,0.1256861990393063,0.8514981586712116
b0.115_N192,0.115,192,29,240,20267149,1327.0,1,53.5,0.1597056776219207,0.8514317391190108
b0.115_N192,0.115,192,29,241,20267150,300.5,1,71.5,0.15199621236256436,0.8514315160898328
b0.115_N192,0.115,192,29,242,20267151,542.5,1,54.0,0.1435132836096237,0.851453101147717
b0.115_N192,0.115,192,29,243,20267152,343.5,1,68.0,0.1516014136051003,0.851429417269374
b0.115_N192,0.115,192,29,244,20267153,400.0,1,51.5,0.14753670468673125,0.851434096020477
b0.115_N192,0.115,192,29,245,20267154,773.0,1,25.0,0.15223369370190787,0.8514880636492692
b0.115_N192,0.115,192,29,246,20267155,211.5,1,66.5,0.11452079229026327,0.8514384521962631
b0.115_N192,0.115,192,29,247,20267156,331.5,1,55.0,0.14202448203722945,0.8514327240956491
b0.115_N192,0.115,192,29,248,20267157,1294.5,1,16.0,0.16810777439785077,0.8471629337180652
b0.115_N192,0.115,192,29,249,20267158,798.0,1,79.5,0.1545435806653657,0.8514313505375445
b0.115_N192,0.115,192,29,250,20267159,1175.0,1,51.5,0.15775929545090608,0.8514417458537656
b0.115_N192,0.115,192,29,251,20267160,426.5,1,54.5,0.14078148480251362,0.8514297992189542
b0.115_N192,0.115,192,29,252,20267161,448.0,1,29.0,0.157331273125384,0.8514837056336906
b0.115_N192,0.115,192,29,253,20267162,949.5,1,64.0,0.1599764453644211,0.8514336918630852
b0.115_N192,0.115,192,29,254,20267163,746.5,1,72.0,0.14809756315985073,0.8514311353203223
