condition,beta,N,P,run_index,seed,tau,event,dwell_stat,rho_std_plateau,collapse_rho_mean
b0.115_N256,0.115,256,38,251,20265660,671.0,1,34.0,0.14416658822867268,0.857461441919799
b0.115_N256,0.115,256,38,252,20265661,1423.5,1,22.5,0.16476076968959313,0.8573981972530231
b0.115_N256,0.115,256,38,253,20265662,1037.5,1,51.0,0.16724260515338485,0.8573376934110359
b0.115_N256,0.115,256,38,254,20265663,1271.0,1,263.0,0.1322541227924032,0.5023827262081633
b0.115_N256,0.115,256,38,255,20265664,403.0,1,28.0,0.16039584987665126,0.857632096952428
b0.115_N256,0.115,256,38,256,20265665,253.5,1,55.0,0.13614147087793224,0.8573389122854697
b0.115_N256,0.115,256,38,257,20265666,164.0,1,68.5,0.08050429569500692,0.8573363061340468
b0.115_N256,0.115,256,38,258,20265667,661.0,1,87.0,0.14990868528232007,0.8574477076049559
b0.115_N256,0.115,256,38,259,20265668,1401.0,1,66.5,0.16163742363345482,0.8573294969642726
b0.115_N256,0.115,256,38,260,20265669,240.5,1,25.0,0.1515605733580933,0.8572796993764079
b0.115_N256,0.115,256,38,261,20265670,564.5,1,71.5,0.14935475824424152,0.8573238401044861
b0.115_N256,0.115,256,38,262,20265671,440.5,1,27.5,0.15072622390179413,0.8576383023407692
b0.115_N256,0.115,256,38,263,20265672,901.5,1,80.5,0.15121263967043722,0.8573267877924837
b0.115_N256,0.115,256,38,264,20265673,330.0,1,25.5,0.15165781233342213,0.8572278034665964
b0.115_N256,0.115,256,38,265,20265674,359.5,1,58.5,0.1495256832191837,0.8573289355684763
b0.115_N256,0.115,256,38,266,20265675,208.5,1,65.5,0.09413218798132493,0.8573220821186723
b0.115_N256,0.115,256,38,267,20265676,954.0,1,59.5,0.14734482437306945,0.8573251475427746
b0.115_N256,0.115,256,38,268,20265677,380.5,1,48.0,0.13067951206691023,0.8573308864372621
b0.115_N256,0.115,256,38,269,20265678,208.0,1,59.0,0.13760440185971032,0.857602823424059
b0.115_N256,0.115,256,38,270,20265679,356.0,1,49.5,0.14741650644809834,0.8576006510449206
b0.115_N256,0.115,256,38,271,20265680,284.5,1,40.5,0.12726357977906888,0.8573402406046524
b0.115_N256,0.115,256,38,272,20265681,403.5,1,38.5,0.14327079641599966,0.8573505801237933
b0.115_N256,0.115,256,38,273,20265682,1569.5,1,37.5,0.157604543479829,0.8573584799441804
b0.115_N256,0.115,256,38,274,20265683,376.5,1,60.0,0.12293153273280294,0.857323267518278
b0.115_N256,0.115,256,38,275,20265684,1137.0,1,411.5,0.12074025127801619,0.5023832825965384
b0.115_N256,0.115,256,38,276,20265685,271.0,1,11.0,0.15284449550781898,0.8575856514152292
b0.115_N256,0.115,256,38,277,20265686,3054.0,1,69.0,0.1594928017594439,0.8573208548301121
b0.115_N256,0.115,256,38,278,20265687,2186.0,1,70.5,0.16382710298056316,0.8573251516413963
b0.115_N256,0.115,256,38,279,20265688,982.5,1,70.5,0.160094745903821,0.8573239852723381
b0.115_N256,0.115,256,38,280,20265689,814.0,1,74.0,0.14737504238597346,0.857342255756668
b0.115_N256,0.115,256,38,281,20265690,1015.0,1,51.0,0.16519774613140933,0.8573885175492754
b0.115_N256,0.115,256,38,282,20265691,253.0,1,79.5,0.11040520387352298,0.857323900596673
b0.115_N256,0.115,256,38,283,20265692,1107.0,1,55.5,0.16469884841580215,0.8574224492426933
b0.115_N256,0.115,256,38,284,20265693,344.5,1,78.0,0.14501617270983608,0.8573349505321203
b0.115_N256,0.115,256,38,285,20265694,535.0,1,61.5,0.14894936947574466,0.8571673046918857
b0.115_N256,0.115,256,38,286,20265695,106.0,1,33.5,0.07401845167126922,0.8576537782209518
b0.115_N256,0.115,256,38,287,20265696,891.0,1,37.0,0.1617273741558138,0.8575523805598366
b0.115_N256,0.115,256,38,288,20265697,940.0,1,68.0,0.1503833743894539,0.8573250304503245
b0.115_N256,0.115,256,38,289,20265698,325.0,1,57.0,0.14749532290335027,0.8573851053414008
b0.115_N256,0.115,256,38,290,20265699,957.5,1,27.0,0.16211364216359767,0.857309198904754
b0.115_N256,0.115,256,38,291,20265700,2109.5,1,55.5,0.16641978079426242,0.8575427366930874
b0.115_N256,0.115,256,38,292,20265701,755.5,1,78.0,0.14775205678764125,0.8573219808907966
b0.115_N256,0.115,256,38,293,20265702,807.0,1,57.5,0.15404471833040617,0.8573986961406082
b0.115_N256,0.115,256,38,294,20265703,367.0,1,48.5,0.13283793781807035,0.8573277844167583
b0.115_N256,0.115,256,38,295,20265704,222.0,1,26.5,0.1249936170543003,0.8574263409537828
b0.115_N256,0.115,256,38,296,20265705,1080.5,1,14.5,0.15654749516753963,0.8574423397802811
b0.115_N256,0.115,256,38,297,20265706,541.0,1,69.0,0.11574172825701719,0.8573293304426615
b0.115_N256,0.115,256,38,298,20265707,1840.5,1,21.0,0.16945155854027152,0.8573850391138127
b0.115_N256,0.115,256,38,299,20265708,1300.5,1,19.5,0.16761752940867547,0.8573790921242169
b0.120_N256,0.12,256,38,0,20265709,722.0,1,40.5,0.15663771597398032,0.8573902969853425
b0.120_N256,0.12,256,38,1,20265710,568.5,1,66.0,0.14805298008922035,0.8573450949000115
b0.120_N256,0.12,256,38,2,20265711,623.5,1,48.5,0.1509283195260306,0.8573533502708189
b0.120_N256,0.12,256,38,3,20265712,246.5,1,59.0,0.11131779649624389,0.8573438417614715
b0.120_N256,0.12,256,38,4,20265713,430.0,1,99.5,0.13213618266942606,0.857541047880975
b0.120_N256,0.12,256,38,5,20265714,354.5,1,60.5,0.1291952177763914,0.8573456325314757
b0.120_N256,0.12,256,38,6,20265715,161.0,1,38.5,0.12645225783864733,0.8573249795764242
b0.120_N256,0.12,256,38,7,20265716,1162.5,1,12.5,0.16177244846817468,0.8573361649770205
b0.120_N256,0.12,256,38,8,20265717,470.0,1,52.0,0.15777002621209907,0.8573441123461881
b0.120_N256,0.12,256,38,9,20265718,220.5,1,43.0,0.11427307764233229,0.8576167841293337
b0.120_N256,0.12,256,38,10,20265719,360.5,1,36.0,0.1505223479509479,0.8574965725538118
b0.120_N256,0.12,256,38,11,20265720,209.0,1,24.5,0.12279832245616673,0.8574351439747978
b0.120_N256,0.12,256,38,12,20265721,281.5,1,27.0,0.13312456777202292,0.8573923224243986
b0.120_N256,0.12,256,38,13,20265722,291.5,1,65.0,0.117881843186793,0.8573455305524392
b0.120_N256,0.12,256,38,14,20265723,933.5,1,57.5,0.15239335655384936,0.857345508524397
b0.120_N256,0.12,256,38,15,20265724,692.5,1,63.5,0.1443754924305618,0.8573454191959952
b0.120_N256,0.12,256,38,16,20265725,576.0,1,28.0,0.15837947534802624,0.8576072115423727
b0.120_N256,0.12,256,38,17,20265726,1996.0,1,53.5,0.16154874839155528,0.8573450072048763
b0.120_N256,0.12,256,38,18,20265727,264.5,1,47.0,0.14145014766303082,0.8572402501316421
b0.120_N256,0.12,256,38,19,20265728,316.5,1,64.5,0.14309427678570089,0.8573443731352783
b0.120_N256,0.12,256,38,20,20265729,848.0,1,55.5,0.16521248533081187,0.8573452420169239
b0.120_N256,0.12,256,38,21,20265730,956.5,1,29.5,0.15868903082826674,0.8574285066111341
b0.120_N256,0.12,256,38,22,20265731,1438.5,1,396.5,0.12788793254496877,0.5023842968971775
b0.120_N256,0.12,256,38,23,20265732,645.5,1,57.5,0.1484226582680936,0.8573895602802586
b0.120_N256,0.12,256,38,24,20265733,916.5,1,53.5,0.1565170995929303,0.8574963374513792
b0.120_N256,0.12,256,38,25,20265734,997.0,1,32.5,0.1663263400936299,0.8573573155532647
b0.120_N256,0.12,256,38,26,20265735,2295.0,1,32.0,0.1702224646912135,0.8575277383261508
b0.120_N256,0.12,256,38,27,20265736,360.0,1,17.0,0.12588795743492745,0.8575651593392755
b0.120_N256,0.12,256,38,28,20265737,769.5,1,43.0,0.15814344010629292,0.8573465280995191
b0.120_N256,0.12,256,38,29,20265738,1035.5,1,64.5,0.1267238134750039,0.8574763227041964
b0.120_N256,0.12,256,38,30,20265739,711.0,1,31.5,0.16142572522867232,0.857414702435669
b0.120_N256,0.12,256,38,31,20265740,674.0,1,47.5,0.15962761107086543,0.8573411081336076
b0.120_N256,0.12,256,38,32,20265741,272.0,1,68.0,0.1356392904554937,0.8573451313524626
b0.120_N256,0.12,256,38,33,20265742,1176.0,1,49.5,0.1628110802907797,0.8573426081489114
b0.120_N256,0.12,256,38,34,20265743,857.5,1,53.5,0.14273410375519988,0.8576430956509153
b0.120_N256,0.12,256,38,35,20265744,993.5,1,241.0,0.13636493123669613,0.5023831238286225
b0.120_N256,0.12,256,38,36,20265745,270.5,1,70.0,0.13349037082406337,0.8573494255189283
b0.120_N256,0.12,256,38,37,20265746,300.0,1,65.5,0.13111911050512373,0.8573430863839562
b0.120_N256,0.12,256,38,38,20265747,1115.5,1,38.0,0.15168839582859378,0.8573549579731875
b0.120_N256,0.12,256,38,39,20265748,623.0,1,49.5,0.1460755711218197,0.8573452488458467
b0.120_N256,0.12,256,38,40,20265749,1294.0,1,57.5,0.1539933568215055,0.8573952695329341
b0.120_N256,0.12,256,38,41,20265750,323.0,1,30.0,0.13911470455291516,0.8575236216542763
b0.120_N256,0.12,256,38,42,20265751,227.5,1,38.0,0.12933990545163054,0.8573882344155471
b0.120_N256,0.12,256,38,43,20265752,453.5,1,58.0,0.14846977580199575,0.8573432933135492
b0.120_N256,0.12,256,38,44,20265753,289.0,1,40.0,0.13515448670507216,0.8574746665821726
b0.120_N256,0.12,256,38,45,20265754,1149.0,1,397.0,0.12939862778512473,0.5023842831364128
b0.120_N256,0.12,256,38,46,20265755,1283.5,1,386.0,0.13530571586727788,0.5023840351524996
b0.120_N256,0.12,256,38,47,20265756,292.0,1,63.0,0.14856514038142898,0.8573878327350998
b0.120_N256,0.12,256,38,48,20265757,184.0,1,23.0,0.13292046674481792,0.8576135378860358
b0.120_N256,0.12,256,38,49,20265758,925.0,1,66.5,0.14725223605455634,0.8573429386776774
b0.120_N256,0.12,256,38,50,20265759,603.0,1,66.0,0.15239494544208773,0.8573469222372806
b0.120_N256,0.12,256,38,51,20265760,166.5,1,29.5,0.12812200336631396,0.8575174782975749
b0.120_N256,0.12,256,38,52,20265761,1279.0,1,51.0,0.15336319162445722,0.857346261585575
b0.120_N256,0.12,256,38,53,20265762,734.5,1,46.5,0.1482479315747001,0.8573579215987628
b0.120_N256,0.12,256,38,54,20265763,378.0,1,57.0,0.13428698097623512,0.8573456861563371
b0.120_N256,0.12,256,38,55,20265764,2028.5,1,21.5,0.1648793405739837,0.8576797561677728
b0.120_N256,0.12,256,38,56,20265765,2282.0,1,53.0,0.16300629100153866,0.8574926714811247
b0.120_N256,0.12,256,38,57,20265766,1572.5,1,49.0,0.16958435228028496,0.8573479222843662
b0.120_N256,0.12,256,38,58,20265767,593.0,1,95.0,0.1515774364735302,0.8573432431541527
b0.120_N256,0.12,256,38,59,20265768,273.5,1,45.0,0.1267605018399147,0.8573507135508442
b0.120_N256,0.12,256,38,60,20265769,708.5,1,36.5,0.17288476670428224,0.8574849255946356
b0.120_N256,0.12,256,38,61,20265770,920.0,1,24.0,0.1475034029297293,0.8576135333753808
b0.120_N256,0.12,256,38,62,20265771,214.5,1,44.0,0.13461146182088976,0.8573458001143426
b0.120_N256,0.12,256,38,63,20265772,1234.0,1,43.5,0.15126182655055045,0.8573426042226497
b0.120_N256,0.12,256,38,64,20265773,1164.5,1,67.0,0.16325759550170382,0.8573440076907966
b0.120_N256,0.12,256,38,65,20265774,1330.5,1,32.0,0.1583791754084208,0.8574892949829149
b0.120_N256,0.12,256,38,66,20265775,1054.0,1,19.5,0.16999978952772446,0.8572706373113492
b0.120_N256,0.12,256,38,67,20265776,1178.5,1,397.0,0.13427205557733315,0.5023841311719279
b0.120_N256,0.12,256,38,68,20265777,1591.5,1,62.5,0.16766011453618218,0.857351926215736
b0.120_N256,0.12,256,38,69,20265778,267.5,1,61.0,0.11403981164665834,0.857341942197987
b0.120_N256,0.12,256,38,70,20265779,798.5,1,98.5,0.16267008584235523,0.8573413155930855
b0.120_N256,0.12,256,38,71,20265780,276.0,1,60.5,0.1123734893681669,0.8573434354902438
b0.120_N256,0.12,256,38,72,20265781,163.5,1,39.0,0.11319556086063559,0.8573803915580658
b0.120_N256,0.12,256,38,73,20265782,297.5,1,82.5,0.13666314568205293,0.8573451829674187
b0.120_N256,0.12,256,38,74,20265783,246.5,1,61.5,0.10895623700369185,0.8573457266813439
b0.120_N256,0.12,256,38,75,20265784,576.5,1,60.0,0.15468882613529644,0.8573450037913687
b0.120_N256,0.12,256,38,76,20265785,987.0,1,264.5,0.12989770315670945,0.5023852628996581
b0.120_N256,0.12,256,38,77,20265786,267.5,1,66.0,0.124405018540963,0.8573454889768164
b0.120_N256,0.12,256,38,78,20265787,266.0,1,36.0,0.13148548061621088,0.8573604527520328
b0.120_N256,0.12,256,38,79,20265788,648.0,1,56.0,0.1301249994436534,0.857345279711341
b0.120_N256,0.12,256,38,80,20265789,222.5,1,30.0,0.12773751553559587,0.8573751777102819
b0.120_N256,0.12,256,38,81,20265790,386.0,1,62.0,0.1408412687887744,0.8573464953130568
b0.120_N256,0.12,256,38,82,20265791,381.0,1,45.5,0.14493527471116327,0.8573552040453049
b0.120_N256,0.12,256,38,83,20265792,332.5,1,24.0,0.15272048610445693,0.8575445671629344
b0.120_N256,0.12,256,38,84,20265793,226.5,1,43.0,0.11773648300236919,0.8575567791665402
b0.120_N256,0.12,256,38,85,20265794,1393.0,1,24.5,0.16849626458259423,0.8574916408856924
b0.120_N256,0.12,256,38,86,20265795,693.0,1,63.0,0.1542299382839981,0.8573841971941089
b0.120_N256,0.12,256,38,87,20265796,476.0,1,28.0,0.15571210009988712,0.8576751329391217
b0.120_N256,0.12,256,38,88,20265797,453.5,1,26.0,0.14537516368062678,0.8573569733542153
b0.120_N256,0.12,256,38,89,20265798,260.0,1,33.5,0.1389568803039965,0.8573821737474607
b0.120_N256,0.12,256,38,90,20265799,585.0,1,90.0,0.1449037667457267,0.8573424702979885
b0.120_N256,0.12,256,38,91,20265800,305.5,1,43.5,0.1397734759475784,0.8573524536894441
b0.120_N256,0.12,256,38,92,20265801,633.0,1,64.5,0.15980179706933653,0.8573432271061322
b0.120_N256,0.12,256,38,93,20265802,400.0,1,65.5,0.1443737777924875,0.8573447831315734
b0.120_N256,0.12,256,38,94,20265803,207.0,1,13.5,0.14274953532712356,0.8572975411883448
b0.120_N256,0.12,256,38,95,20265804,638.5,1,49.5,0.1695673296462609,0.8574159935273302
b0.120_N256,0.12,256,38,96,20265805,958.5,1,33.5,0.15863849559158882,0.8574776930938133
b0.120_N256,0.12,256,38,97,20265806,694.0,1,59.0,0.15167972478158165,0.8573429902125758
b0.120_N256,0.12,256,38,98,20265807,1070.0,1,75.0,0.14499659575217083,0.8576626889986011
b0.120_N256,0.12,256,38,99,20265808,1107.0,1,397.0,0.12428484732474035,0.5023842867189063
b0.120_N256,0.12,256,38,100,20265809,1412.5,1,53.0,0.15333326502249853,0.8575607712539028
b0.120_N256,0.12,256,38,101,20265810,333.0,1,36.5,0.14360263323785294,0.8573984654468683
b0.120_N256,0.12,256,38,102,20265811,361.0,1,28.0,0.147543559020485,0.8574153262047802
b0.120_N256,0.12,256,38,103,20265812,1210.0,1,65.0,0.16601949705923832,0.8573464285205984
b0.120_N256,0.12,256,38,104,20265813,2042.5,1,32.0,0.1597771457736051,0.8573548329827262
b0.120_N256,0.12,256,38,105,20265814,1656.0,1,397.0,0.1662825096781162,0.5023841377381135
b0.120_N256,0.12,256,38,106,20265815,1499.0,1,62.0,0.1558706986821343,0.8573430617977015
b0.120_N256,0.12,256,38,107,20265816,782.0,1,54.5,0.16520763292013907,0.85734220851662
b0.120_N256,0.12,256,38,108,20265817,665.0,1,59.0,0.14455848715093947,0.8573524631662057
b0.120_N256,0.12,256,38,109,20265818,258.5,1,61.5,0.1274035557261028,0.8573440695263624
b0.120_N256,0.12,256,38,110,20265819,718.5,1,89.0,0.1449517214627022,0.8573427459121027
b0.120_N256,0.12,256,38,111,20265820,579.0,1,55.5,0.1657065188153319,0.8575054961314919
b0.120_N256,0.12,256,38,112,20265821,518.5,1,73.5,0.1488290672221613,0.8573454371711812
b0.120_N256,0.12,256,38,113,20265822,417.0,1,24.5,0.16160216707288022,0.857457684982124
b0.120_N256,0.12,256,38,114,20265823,171.0,1,57.0,0.11094289911391433,0.8573513220669703
b0.120_N256,0.12,256,38,115,20265824,194.0,1,62.0,0.09600304755008236,0.8573424836399514
b0.120_N256,0.12,256,38,116,20265825,928.0,1,38.0,0.15224390892110584,0.8573456392202866
b0.120_N256,0.12,256,38,117,20265826,2311.5,1,397.0,0.20048349485564407,0.5023841324590502
b0.120_N256,0.12,256,38,118,20265827,380.0,1,67.0,0.1293744464344226,0.8573452594535944
b0.120_N256,0.12,256,38,119,20265828,915.5,1,55.5,0.15320080666522504,0.8573494386289581
b0.120_N256,0.12,256,38,120,20265829,658.5,1,39.0,0.15493889664802704,0.857540467375059
b0.120_N256,0.12,256,38,121,20265830,295.0,1,33.0,0.14923901818591925,0.8573714166180393
b0.120_N256,0.12,256,38,122,20265831,530.0,1,64.5,0.1463418995680343,0.8573468062390054
b0.120_N256,0.12,256,38,123,20265832,1013.0,1,42.5,0.16026426223505313,0.8573435051988472
b0.120_N256,0.12,256,38,124,20265833,739.5,1,64.0,0.16200038236742195,0.8575853937420168
b0.120_N256,0.12,256,38,125,20265834,1059.0,1,42.0,0.15705742314194307,0.8573477452566209
b0.120_N256,0.12,256,38,126,20265835,166.0,1,24.0,0.11222387370588637,0.8575340998406987
b0.120_N256,0.12,256,38,127,20265836,272.5,1,64.5,0.12784218334739278,0.8573454969934413
b0.120_N256,0.12,256,38,128,20265837,314.5,1,50.5,0.10618990319813719,0.857347327603019
b0.120_N256,0.12,256,38,129,20265838,655.0,1,86.5,0.15255299669657033,0.8573481217454033
b0.120_N256,0.12,256,38,130,20265839,1918.5,1,38.5,0.16252675121735033,0.8573730127358082
b0.120_N256,0.12,256,38,131,20265840,246.0,1,20.0,0.11291453338399055,0.8574462465735954
b0.120_N256,0.12,256,38,132,20265841,460.0,1,53.5,0.1551362504012392,0.8573780041113691
b0.120_N256,0.12,256,38,133,20265842,403.5,1,52.5,0.12440098463883306,0.8573444781004147
b0.120_N256,0.12,256,38,134,20265843,361.5,1,85.0,0.13398615317138768,0.8573434968495685
b0.120_N256,0.12,256,38,135,20265844,998.0,1,83.0,0.1512987360378636,0.8573475673814565
b0.120_N256,0.12,256,38,136,20265845,648.5,1,74.0,0.15687659625975817,0.8573442504644966
b0.120_N256,0.12,256,38,137,20265846,299.5,1,13.0,0.14224212347911425,0.8574652419258584
b0.120_N256,0.12,256,38,138,20265847,362.0,1,61.0,0.14640655709965586,0.8573447208930226
b0.120_N256,0.12,256,38,139,20265848,397.0,1,64.5,0.12980576659954382,0.8573715873905393
b0.120_N256,0.12,256,38,140,20265849,950.0,1,383.0,0.11732315787077978,0.5023841662745862
b0.120_N256,0.12,256,38,141,20265850,1327.0,1,396.5,0.1411222054357591,0.5023842282773533
b0.120_N256,0.12,256,38,142,20265851,407.0,1,21.0,0.13276553548217998,0.857533100627088
b0.120_N256,0.12,256,38,143,20265852,284.0,1,66.0,0.135610179757393,0.8573421104324664
b0.120_N256,0.12,256,38,144,20265853,1239.0,1,40.5,0.1546132711548179,0.8575862195728219
b0.120_N256,0.12,256,38,145,20265854,301.5,1,23.5,0.13352541754837172,0.8572240889455159
b0.120_N256,0.12,256,38,146,20265855,365.5,1,18.5,0.14141582769183822,0.8574452084422152
b0.120_N256,0.12,256,38,147,20265856,450.0,1,49.5,0.13728010618544725,0.8573449300290703
b0.120_N256,0.12,256,38,148,20265857,809.5,1,73.5,0.15160626691959483,0.8573449425483787
b0.120_N256,0.12,256,38,149,20265858,1241.0,1,34.0,0.15496562250846513,0.8573796372366043
b0.120_N256,0.12,256,38,150,20265859,164.0,1,62.0,0.10578045644250253,0.8574757225925327
b0.120_N256,0.12,256,38,151,20265860,353.5,1,48.0,0.16550267935863966,0.8573203211158443
b0.120_N256,0.12,256,38,152,20265861,523.5,1,41.0,0.16058080237762393,0.8573686699230403
b0.120_N256,0.12,256,38,153,20265862,1165.5,1,71.5,0.15731707374614284,0.857344938349603
b0.120_N256,0.12,256,38,154,20265863,244.5,1,45.5,0.11828172745861726,0.8573453544073961
b0.120_N256,0.12,256,38,155,20265864,221.5,1,72.0,0.11268666477127513,0.8573441528215345
b0.120_N256,0.12,256,38,156,20265865,522.0,1,48.5,0.13406930993444616,0.8573460365727342
b0.120_N256,0.12,256,38,157,20265866,1419.5,1,62.0,0.1635040155150142,0.8573470854780794
b0.120_N256,0.12,256,38,158,20265867,910.0,1,54.5,0.15798035958562895,0.8573430528651411
b0.120_N256,0.12,256,38,159,20265868,299.0,1,91.5,0.12615696861380202,0.857345699129079
b0.120_N256,0.12,256,38,160,20265869,1269.5,1,23.5,0.1702512779037681,0.8574508482764175
b0.120_N256,0.12,256,38,161,20265870,2169.5,1,14.5,0.1557693997418457,0.8574923078182008
b0.120_N256,0.12,256,38,162,20265871,196.0,1,83.0,0.10097412041422667,0.8575300152522751
b0.120_N256,0.12,256,38,163,20265872,218.0,1,46.0,0.14246415282317906,0.8573684896419449
b0.120_N256,0.12,256,38,164,20265873,380.5,1,66.0,0.14532749792640676,0.8573481391792099
b0.120_N256,0.12,256,38,165,20265874,1434.0,1,44.5,0.16006016947265067,0.8573433199447921
b0.120_N256,0.12,256,38,166,20265875,416.5,1,47.0,0.14578660317265535,0.8573443070053381
b0.120_N256,0.12,256,38,167,20265876,135.0,1,18.0,0.12184217756378059,0.8574731003435991
b0.120_N256,0.12,256,38,168,20265877,343.5,1,40.0,0.111981939196457,0.8573541927929
b0.120_N256,0.12,256,38,169,20265878,841.0,1,28.0,0.15787844972356851,0.8573550299840087
b0.120_N256,0.12,256,38,170,20265879,652.0,1,51.0,0.17408675179353883,0.8573691370523056
b0.120_N256,0.12,256,38,171,20265880,396.5,1,37.0,0.1441415191260484,0.8573497275144224
b0.120_N256,0.12,256,38,172,20265881,342.0,1,100.0,0.14004876982524608,0.8573415431961
b0.120_N256,0.12,256,38,173,20265882,253.0,1,14.5,0.1134301942328341,0.8576767919692152
b0.120_N256,0.12,256,38,174,20265883,293.0,1,60.0,0.13131131699417412,0.8573429931513608
b0.120_N256,0.12,256,38,175,20265884,662.5,1,57.5,0.16206057249843348,0.8573438513102177
b0.120_N256,0.12,256,38,176,20265885,481.0,1,66.5,0.1532930721417683,0.8573441299673519
b0.120_N256,0.12,256,38,177,20265886,1502.5,1,64.5,0.1555729887613053,0.8573437586908141
b0.120_N256,0.12,256,38,178,20265887,346.0,1,65.0,0.1383633439320147,0.857342168740547
b0.120_N256,0.12,256,38,179,20265888,440.5,1,124.5,0.12453995950429368,0.8576955427642344
b0.120_N256,0.12,256,38,180,20265889,281.5,1,67.5,0.12493361831297119,0.8573502872398393
b0.120_N256,0.12,256,38,181,20265890,325.5,1,37.0,0.12982005969149257,0.8573823375277424
b0.120_N256,0.12,256,38,182,20265891,313.5,1,44.0,0.1426108949995548,0.8576347251658933
b0.120_N256,0.12,256,38,183,20265892,308.0,1,55.0,0.1528228699215782,0.857700041399139
b0.120_N256,0.12,256,38,184,20265893,331.5,1,70.0,0.12909789961716475,0.8573425682996637
b0.120_N256,0.12,256,38,185,20265894,130.0,1,36.0,0.09570070113371491,0.8574665204346906
b0.120_N256,0.12,256,38,186,20265895,153.5,1,14.5,0.12426984934987637,0.8573772378662319
b0.120_N256,0.12,256,38,187,20265896,511.5,1,29.0,0.13419262360708428,0.8574157959949724
b0.120_N256,0.12,256,38,188,20265897,1029.0,1,393.5,0.11857977738910655,0.5023840713024692
b0.120_N256,0.12,256,38,189,20265898,645.0,1,30.5,0.14754498858858855,0.8573869025754415
b0.120_N256,0.12,256,38,190,20265899,1323.5,1,59.0,0.14692103735920364,0.8573444034347327
b0.120_N256,0.12,256,38,191,20265900,834.5,1,200.5,0.13881146120091478,0.5023869649621193
b0.120_N256,0.12,256,38,192,20265901,411.5,1,68.5,0.11493360293139074,0.8573040505900467
b0.120_N256,0.12,256,38,193,20265902,857.0,1,29.0,0.15736954736065606,0.8575082109069336
b0.120_N256,0.12,256,38,194,20265903,257.0,1,76.0,0.11657842972442292,0.8573481742770552
b0.120_N256,0.12,256,38,195,20265904,676.0,1,16.0,0.1678614111087337,0.8574410608779703
b0.120_N256,0.12,256,38,196,20265905,121.0,1,39.5,0.11235403655236433,0.8576323797798794
b0.120_N256,0.12,256,38,197,20265906,750.5,1,46.5,0.15515653605397542,0.8573558950010766
b0.120_N256,0.12,256,38,198,20265907,346.0,1,18.0,0.15705719902825535,0.8574971354220757
b0.120_N256,0.12,256,38,199,20265908,386.0,1,36.5,0.1393917823748584,0.8574908022934815
b0.120_N256,0.12,256,38,200,20265909,735.0,1,65.5,0.13986800840620267,0.8573516536215654
b0.120_N256,0.12,256,38,201,20265910,324.5,1,20.0,0.14883089439089034,0.8573950867579267
b0.120_N256,0.12,256,38,202,20265911,894.5,1,56.0,0.13974345752234452,0.8573455206390822
b0.120_N256,0.12,256,38,203,20265912,821.5,1,58.0,0.16885299586643104,0.8573428803144542
b0.120_N256,0.12,256,38,204,20265913,172.5,1,30.0,0.11661895268579943,0.8576145944801506
b0.120_N256,0.12,256,38,205,20265914,720.0,1,26.0,0.17682897576871293,0.8574885468647374
b0.120_N256,0.12,256,38,206,20265915,537.5,1,23.5,0.15254552867643875,0.8576805808317507
b0.120_N256,0.12,256,38,207,20265916,647.5,1,83.5,0.1562079726219358,0.8573439463152212
b0.120_N256,0.12,256,38,208,20265917,402.5,1,30.5,0.1312050855564854,0.8574201125214549
b0.120_N256,0.12,256,38,209,20265918,1461.5,1,67.0,0.15912798220293847,0.857341801413887
b0.120_N256,0.12,256,38,210,20265919,259.0,1,58.5,0.1385968623282015,0.8573456427514649
b0.120_N256,0.12,256,38,211,20265920,688.5,1,50.0,0.14473504768334552,0.8573451550101004
b0.120_N256,0.12,256,38,212,20265921,912.0,1,13.5,0.161427129039199,0.8575325463849012
b0.120_N256,0.12,256,38,213,20265922,260.0,1,47.0,0.12949202286878214,0.8574754182863845
b0.120_N256,0.12,256,38,214,20265923,469.5,1,65.5,0.14239783112465781,0.8573536522837409
b0.120_N256,0.12,256,38,215,20265924,1246.5,1,61.5,0.16190796546854408,0.8573560807960268
b0.120_N256,0.12,256,38,216,20265925,566.0,1,39.0,0.1478362286627021,0.8573352735215072
b0.120_N256,0.12,256,38,217,20265926,301.0,1,28.5,0.14592319859432043,0.8575631374485752
b0.120_N256,0.12,256,38,218,20265927,1068.0,1,68.5,0.16455484795056527,0.8573442846145083
b0.120_N256,0.12,256,38,219,20265928,488.0,1,53.5,0.15808648839430786,0.8573417183544731
b0.120_N256,0.12,256,38,220,20265929,771.0,1,10.5,0.1698568330250512,0.8573314886405822
b0.120_N256,0.12,256,38,221,20265930,1966.5,1,396.5,0.15013745595407266,0.5023842148387774
b0.120_N256,0.12,256,38,222,20265931,278.0,1,60.5,0.1391265771974459,0.8573496014237874
b0.120_N256,0.12,256,38,223,20265932,858.0,1,80.5,0.15224910686899107,0.8574587339733901
b0.120_N256,0.12,256,38,224,20265933,584.0,1,112.0,0.1529473993027651,0.5024039678857647
b0.120_N256,0.12,256,38,225,20265934,238.0,1,36.0,0.13246834710206637,0.8573977287878735
b0.120_N256,0.12,256,38,226,20265935,1877.5,1,397.0,0.18288502627284134,0.50238419376586
b0.120_N256,0.12,256,38,227,20265936,410.0,1,73.5,0.1279013762531283,0.8573438389431446
b0.120_N256,0.12,256,38,228,20265937,1098.5,1,47.0,0.15739584452602098,0.8573449910952355
