condition,beta,N,P,run_index,seed,tau,event,dwell_stat,rho_std_plateau,collapse_rho_mean
b0.120_N64,0.12,64,10,234,20262943,510.0,1,67.5,0.13725949219004663,0.8321382518215151
b0.120_N64,0.12,64,10,235,20262944,901.5,1,64.0,0.15793864199931287,0.832141299911654
b0.120_N64,0.12,64,10,236,20262945,1069.0,1,28.0,0.15215915095611657,0.8321472666838113
b0.120_N64,0.12,64,10,237,20262946,194.5,1,33.5,0.10707609149676478,0.8321654149937399
b0.120_N64,0.12,64,10,238,20262947,206.0,1,44.5,0.12932708454721156,0.8323182372267084
b0.120_N64,0.12,64,10,239,20262948,552.5,1,27.0,0.16067847946227354,0.8321687089672027
b0.120_N64,0.12,64,10,240,20262949,794.5,1,81.0,0.15426110005892452,0.8321376746107415
b0.120_N64,0.12,64,10,241,20262950,884.5,1,85.0,0.16230022567365776,0.8321472678418335
b0.120_N64,0.12,64,10,242,20262951,627.0,1,43.5,0.14745729262453222,0.832225180832283
b0.120_N64,0.12,64,10,243,20262952,529.5,1,53.0,0.14804507141177894,0.832142980798952
b0.120_N64,0.12,64,10,244,20262953,942.5,1,44.5,0.1507773645677666,0.8321496316403612
b0.120_N64,0.12,64,10,245,20262954,3690.0,1,20.5,0.15907875935241886,0.8320871261146829
b0.120_N64,0.12,64,10,246,20262955,905.5,1,61.0,0.15738957980267615,0.8321391936504039
b0.120_N64,0.12,64,10,247,20262956,249.0,1,66.0,0.10789019297981428,0.8321396481558747
b0.120_N64,0.12,64,10,248,20262957,536.5,1,49.0,0.15082542111618924,0.8321419943635967
b0.120_N64,0.12,64,10,249,20262958,474.5,1,49.5,0.14980466448204519,0.8321432261833441
b0.120_N64,0.12,64,10,250,20262959,1525.0,1,16.0,0.1578020688054263,0.8323862686933671
b0.120_N64,0.12,64,10,251,20262960,866.5,1,57.0,0.15222775337288583,0.832140497830419
b0.120_N64,0.12,64,10,252,20262961,1236.5,1,49.5,0.16952557872928173,0.832141800005551
b0.120_N64,0.12,64,10,253,20262962,391.5,1,28.5,0.1384677072734614,0.8322629651263617
b0.120_N64,0.12,64,10,254,20262963,835.0,1,46.5,0.16038561776271099,0.8321856946775372
b0.120_N64,0.12,64,10,255,20262964,676.0,1,53.5,0.15072046575033493,0.8321400854070224
b0.120_N64,0.12,64,10,256,20262965,3445.0,1,30.5,0.16923540258441244,0.8322268209338067
b0.120_N64,0.12,64,10,257,20262966,269.5,1,50.5,0.13364230104885672,0.8321419858560181
b0.120_N64,0.12,64,10,258,20262967,2331.0,1,27.5,0.16320023921164054,0.8321512342940729
b0.120_N64,0.12,64,10,259,20262968,195.0,1,59.5,0.11410455234983997,0.8321387983519003
b0.120_N64,0.12,64,10,260,20262969,444.5,1,75.5,0.14823907977809095,0.8321407994068352
b0.120_N64,0.12,64,10,261,20262970,1341.0,1,28.0,0.158902933981166,0.8322134372978292
b0.120_N64,0.12,64,10,262,20262971,154.5,1,59.5,0.06968172715137931,0.832141381281722
b0.120_N64,0.12,64,10,263,20262972,1336.0,1,47.0,0.1580023588188208,0.8321394387411817
b0.120_N64,0.12,64,10,264,20262973,3628.0,1,37.5,0.1667949363180945,0.8321650080733097
b0.120_N64,0.12,64,10,265,20262974,382.5,1,87.0,0.1384575589801444,0.8321403096802295
b0.120_N64,0.12,64,10,266,20262975,483.5,1,23.0,0.1607252028788946,0.8322326248507891
b0.120_N64,0.12,64,10,267,20262976,2787.0,1,60.0,0.16742670228836665,0.8321400705717574
b0.120_N64,0.12,64,10,268,20262977,198.5,1,61.0,0.0949588002207423,0.8321408667705203
b0.120_N64,0.12,64,10,269,20262978,632.0,1,61.0,0.14546112360508034,0.8321395223019317
b0.120_N64,0.12,64,10,270,20262979,1064.0,1,31.0,0.17188941105291364,0.8321473170474335
b0.120_N64,0.12,64,10,271,20262980,175.0,1,49.5,0.10629128674635692,0.8321558018050286
b0.120_N64,0.12,64,10,272,20262981,946.5,1,55.0,0.14878841569611193,0.832218028690556
b0.120_N64,0.12,64,10,273,20262982,1351.5,1,71.0,0.16385680756344415,0.8321419437110681
b0.120_N64,0.12,64,10,274,20262983,239.0,1,49.5,0.12620223715128046,0.832143545524526
b0.120_N64,0.12,64,10,275,20262984,1274.0,1,59.0,0.15847580696671418,0.8321401206987262
b0.120_N64,0.12,64,10,276,20262985,860.5,1,39.0,0.14832968032353985,0.8321554827777525
b0.120_N64,0.12,64,10,277,20262986,270.5,1,54.0,0.13644810749956818,0.8321386231937258
b0.120_N64,0.12,64,10,278,20262987,480.0,1,34.5,0.16356358737515675,0.8321409426178102
b0.120_N64,0.12,64,10,279,20262988,813.0,1,63.0,0.1525334601012862,0.8321389119956725
b0.120_N64,0.12,64,10,280,20262989,1435.5,1,46.0,0.16150062384470523,0.8321424828632932
b0.120_N64,0.12,64,10,281,20262990,910.0,1,59.5,0.15526783610395453,0.8321390306646642
b0.120_N64,0.12,64,10,282,20262991,305.5,1,51.0,0.13928298957837013,0.8321408349007529
b0.120_N64,0.12,64,10,283,20262992,218.5,1,20.0,0.1195383559731152,0.8321422653112136
b0.120_N64,0.12,64,10,284,20262993,215.0,1,19.5,0.1439545058768386,0.8322843116818411
b0.120_N64,0.12,64,10,285,20262994,257.5,1,28.5,0.12380310007852419,0.8321435295502473
b0.120_N64,0.12,64,10,286,20262995,269.0,1,43.0,0.1386242744458939,0.8321457529117519
b0.120_N64,0.12,64,10,287,20262996,622.5,1,28.0,0.15911114732801537,0.8321521711249209
b0.120_N64,0.12,64,10,288,20262997,448.5,1,49.5,0.14742256325266795,0.8321473049233185
b0.120_N64,0.12,64,10,289,20262998,831.5,1,95.5,0.15329150645390813,0.8321410195514417
b0.120_N64,0.12,64,10,290,20262999,567.0,1,62.5,0.14431936603955256,0.8321384713062416
b0.120_N64,0.12,64,10,291,20263000,832.0,1,63.0,0.15090398619843357,0.8321398119150558
b0.120_N64,0.12,64,10,292,20263001,1104.0,1,44.0,0.15661166977129248,0.8323436116739906
b0.120_N64,0.12,64,10,293,20263002,444.0,1,65.0,0.13861730994458857,0.8321389493865616
b0.120_N64,0.12,64,10,294,20263003,307.5,1,63.5,0.13136880162236084,0.832141187564213
b0.120_N64,0.12,64,10,295,20263004,347.0,1,38.5,0.1526661367836455,0.8321440020467546
b0.120_N64,0.12,64,10,296,20263005,787.0,1,56.0,0.14459306223822577,0.832140131114854
b0.120_N64,0.12,64,10,297,20263006,680.5,1,28.0,0.15049378338471622,0.832166987493199
b0.120_N64,0.12,64,10,298,20263007,393.5,1,58.5,0.13558550147484846,0.8321396962341258
b0.120_N64,0.12,64,10,299,20263008,384.5,1,39.5,0.15592486922532553,0.8322986026317162
b0.120_N128,0.12,128,19,0,20263009,403.0,1,57.5,0.15316801282241138,0.8538743815484914
b0.120_N128,0.12,128,19,1,20263010,597.0,1,67.0,0.1807352446493153,0.8538744281658707
b0.120_N128,0.12,128,19,2,20263011,1000.5,1,91.0,0.16002287415220778,0.8538775363021702
b0.120_N128,0.12,128,19,3,20263012,2015.5,1,47.0,0.16714237843829552,0.8538747535492061
b0.120_N128,0.12,128,19,4,20263013,813.0,1,68.0,0.15282621594201387,0.8541467254503365
b0.120_N128,0.12,128,19,5,20263014,545.5,1,51.0,0.15319914491828984,0.8541825572779295
b0.120_N128,0.12,128,19,6,20263015,542.0,1,24.5,0.16255196461901886,0.8539238760658349
b0.120_N128,0.12,128,19,7,20263016,313.0,1,36.5,0.14996796262158696,0.8538854160984131
b0.120_N128,0.12,128,19,8,20263017,173.0,1,53.0,0.11171193862827072,0.8538804806041167
b0.120_N128,0.12,128,19,9,20263018,484.0,1,80.0,0.15163189516095446,0.8538933789037326
b0.120_N128,0.12,128,19,10,20263019,1119.5,1,74.0,0.16030940739481472,0.8538771778818909
b0.120_N128,0.12,128,19,11,20263020,209.0,1,72.0,0.10726108990119362,0.853873805017788
b0.120_N128,0.12,128,19,12,20263021,963.0,1,34.0,0.16150306573844087,0.85408804977101
b0.120_N128,0.12,128,19,13,20263022,374.5,1,22.0,0.164724521494798,0.8539208160045346
b0.120_N128,0.12,128,19,14,20263023,558.0,1,42.5,0.15287184911437396,0.8538793017735408
b0.120_N128,0.12,128,19,15,20263024,422.5,1,38.0,0.13620239864865658,0.8538782734687931
b0.120_N128,0.12,128,19,16,20263025,357.5,1,16.0,0.1558365174708129,0.8539013450536994
b0.120_N128,0.12,128,19,17,20263026,255.5,1,33.5,0.12882527469761246,0.8539518462344732
b0.120_N128,0.12,128,19,18,20263027,908.5,1,41.5,0.16517573300020888,0.8541236980737026
b0.120_N128,0.12,128,19,19,20263028,1126.0,1,46.5,0.16149307615365016,0.8538751792749416
b0.120_N128,0.12,128,19,20,20263029,490.0,1,35.5,0.16181385952080563,0.854121382417485
b0.120_N128,0.12,128,19,21,20263030,923.5,1,60.0,0.16136091946707581,0.8538752674235379
b0.120_N128,0.12,128,19,22,20263031,825.0,1,18.5,0.16395769523164574,0.8539835302539531
b0.120_N128,0.12,128,19,23,20263032,259.0,1,45.5,0.13229411644318492,0.8538859596481531
b0.120_N128,0.12,128,19,24,20263033,333.5,1,60.0,0.12079397160116431,0.8538786627632345
b0.120_N128,0.12,128,19,25,20263034,441.5,1,59.5,0.14018385449306828,0.8538805534705524
b0.120_N128,0.12,128,19,26,20263035,1535.0,1,63.0,0.16075161626673276,0.8538738299929199
b0.120_N128,0.12,128,19,27,20263036,389.0,1,58.0,0.1467778036360418,0.8538884522540059
b0.120_N128,0.12,128,19,28,20263037,318.0,1,68.5,0.1270874915666462,0.853873823183345
b0.120_N128,0.12,128,19,29,20263038,316.5,1,36.0,0.14229460664863258,0.8539239539465691
b0.120_N128,0.12,128,19,30,20263039,557.0,1,51.0,0.1412789946449299,0.8538724765900468
b0.120_N128,0.12,128,19,31,20263040,886.5,1,77.0,0.16685822525032665,0.8538731610996052
b0.120_N128,0.12,128,19,32,20263041,1041.0,1,61.0,0.15644748942541217,0.8538812578615828
b0.120_N128,0.12,128,19,33,20263042,321.5,1,48.0,0.10437169464123397,0.8538773187495182
b0.120_N128,0.12,128,19,34,20263043,208.5,1,67.0,0.10975350138755081,0.8538821242803997
b0.120_N128,0.12,128,19,35,20263044,681.5,1,23.5,0.15389928124547939,0.8541446891864605
b0.120_N128,0.12,128,19,36,20263045,1036.5,1,72.5,0.1550650746171533,0.8538748765046519
b0.120_N128,0.12,128,19,37,20263046,1197.5,1,27.0,0.1569530136416371,0.8539567508296246
b0.120_N128,0.12,128,19,38,20263047,188.0,1,41.5,0.11315939618236241,0.8538812822264269
b0.120_N128,0.12,128,19,39,20263048,487.0,1,77.5,0.14043028183305653,0.8538735344308851
b0.120_N128,0.12,128,19,40,20263049,619.0,1,38.5,0.14825871973373572,0.8539356608470873
b0.120_N128,0.12,128,19,41,20263050,471.0,1,67.0,0.1667373389033896,0.8538745048587965
b0.120_N128,0.12,128,19,42,20263051,810.5,1,45.0,0.15982210200528324,0.8540536451936035
b0.120_N128,0.12,128,19,43,20263052,2902.5,1,438.5,0.22285075188803227,0.49192862536721993
b0.120_N128,0.12,128,19,44,20263053,746.5,1,60.5,0.16381280269888862,0.8538801576510442
b0.120_N128,0.12,128,19,45,20263054,311.5,1,57.0,0.13122867963620496,0.8540420704354302
b0.120_N128,0.12,128,19,46,20263055,209.5,1,95.0,0.09182224011133083,0.8537049770742566
b0.120_N128,0.12,128,19,47,20263056,962.0,1,47.0,0.15714953660101616,0.8538846980993716
b0.120_N128,0.12,128,19,48,20263057,379.0,1,25.0,0.17185589054638462,0.8540080396723732
b0.120_N128,0.12,128,19,49,20263058,955.5,1,54.0,0.15720877105518008,0.8538768780495667
b0.120_N128,0.12,128,19,50,20263059,1115.5,1,29.0,0.1695077329127549,0.8541601360646787
b0.120_N128,0.12,128,19,51,20263060,176.5,1,31.0,0.12427155549949431,0.8541888130505974
b0.120_N128,0.12,128,19,52,20263061,1120.0,1,36.5,0.1681670664709134,0.8542032802623912
b0.120_N128,0.12,128,19,53,20263062,829.0,1,66.5,0.15737782583598228,0.8538733866938921
b0.120_N128,0.12,128,19,54,20263063,285.5,1,22.5,0.1406746780570873,0.8541802663379601
b0.120_N128,0.12,128,19,55,20263064,341.5,1,28.5,0.12915685814074254,0.854021220192349
b0.120_N128,0.12,128,19,56,20263065,194.0,1,20.0,0.10509605278490237,0.8539573722863868
b0.120_N128,0.12,128,19,57,20263066,237.0,1,48.0,0.12381924979986783,0.8538731039246864
b0.120_N128,0.12,128,19,58,20263067,527.0,1,30.0,0.14291866279700613,0.8539467872058618
b0.120_N128,0.12,128,19,59,20263068,308.0,1,81.0,0.12844436174342838,0.8538747674300878
b0.120_N128,0.12,128,19,60,20263069,1273.5,1,70.0,0.1541039733578771,0.8538755481643459
b0.120_N128,0.12,128,19,61,20263070,219.5,1,62.0,0.10069894360507009,0.8538764563206501
b0.120_N128,0.12,128,19,62,20263071,713.0,1,129.0,0.15252554832501838,0.8540745626828525
b0.120_N128,0.12,128,19,63,20263072,1246.5,1,48.5,0.16492850558773314,0.853915809613064
b0.120_N128,0.12,128,19,64,20263073,420.5,1,61.5,0.13985477757009668,0.8538790047645637
b0.120_N128,0.12,128,19,65,20263074,1112.5,1,54.5,0.1622109514733468,0.8538871985539218
b0.120_N128,0.12,128,19,66,20263075,1139.5,1,42.0,0.15869198061558654,0.8539146582657757
b0.120_N128,0.12,128,19,67,20263076,3237.0,1,30.0,0.16015408014860305,0.8539094888646421
b0.120_N128,0.12,128,19,68,20263077,298.0,1,60.5,0.12233365385382602,0.8538777839543312
b0.120_N128,0.12,128,19,69,20263078,585.0,1,83.0,0.14811745377543817,0.8538738372318875
b0.120_N128,0.12,128,19,70,20263079,642.5,1,28.0,0.16641962431766136,0.854212181498019
b0.120_N128,0.12,128,19,71,20263080,235.0,1,44.0,0.14571146183522932,0.8539475479721449
b0.120_N128,0.12,128,19,72,20263081,1312.5,1,51.5,0.14975858808533546,0.8538748877817167
b0.120_N128,0.12,128,19,73,20263082,374.0,1,72.0,0.12763901797584268,0.8538764748913753
b0.120_N128,0.12,128,19,74,20263083,433.5,1,25.5,0.15234919144719336,0.8539132042490556
b0.120_N128,0.12,128,19,75,20263084,231.5,1,71.5,0.12096374460254262,0.854055745483195
b0.120_N128,0.12,128,19,76,20263085,182.0,1,31.0,0.11200584101012354,0.8539921698633456
b0.120_N128,0.12,128,19,77,20263086,508.0,1,59.5,0.161253723259127,0.8538721610052519
b0.120_N128,0.12,128,19,78,20263087,302.5,1,68.5,0.1184009179287866,0.8538761225333137
b0.120_N128,0.12,128,19,79,20263088,699.5,1,44.0,0.1300302879693657,0.8538756419070824
b0.120_N128,0.12,128,19,80,20263089,886.0,1,39.0,0.16514747868790408,0.8539132523996881
b0.120_N128,0.12,128,19,81,20263090,478.5,1,74.0,0.15593625922698104,0.8538762693585755
b0.120_N128,0.12,128,19,82,20263091,298.5,1,57.5,0.13534750142775995,0.8538770383238145
b0.120_N128,0.12,128,19,83,20263092,1129.5,1,25.5,0.1570794479876845,0.8538811661671197
b0.120_N128,0.12,128,19,84,20263093,683.0,1,242.0,0.11766103602951146,0.49192772069805973
b0.120_N128,0.12,128,19,85,20263094,613.0,1,36.5,0.15144910120436142,0.8542031302055065
b0.120_N128,0.12,128,19,86,20263095,403.5,1,6.5,0.14822245005756757,0.8541034677102477
b0.120_N128,0.12,128,19,87,20263096,644.5,1,18.0,0.17163876532554526,0.8539468848087763
b0.120_N128,0.12,128,19,88,20263097,155.5,1,29.0,0.11340400040461289,0.854126265031847
b0.120_N128,0.12,128,19,89,20263098,465.5,1,25.0,0.16078479811889065,0.853886820462885
b0.120_N128,0.12,128,19,90,20263099,763.5,1,46.5,0.1384023465159658,0.853873568143237
b0.120_N128,0.12,128,19,91,20263100,305.0,1,21.0,0.1445566017642313,0.853926948510991
b0.120_N128,0.12,128,19,92,20263101,385.5,1,82.5,0.14554517566443412,0.8538748666622105
b0.120_N128,0.12,128,19,93,20263102,964.0,1,32.5,0.15399848305671252,0.8541225164543182
b0.120_N128,0.12,128,19,94,20263103,340.0,1,62.0,0.1211945413377926,0.8538792913005265
b0.120_N128,0.12,128,19,95,20263104,865.5,1,53.5,0.1599466453436901,0.8538997365808855
b0.120_N128,0.12,128,19,96,20263105,928.0,1,61.0,0.16390282090765923,0.8538728999490252
b0.120_N128,0.12,128,19,97,20263106,1357.5,1,66.0,0.16746617131665267,0.8538732562108756
b0.120_N128,0.12,128,19,98,20263107,330.5,1,99.0,0.14119777932378183,0.8538764466092366
b0.120_N128,0.12,128,19,99,20263108,305.5,1,62.0,0.12966615678478882,0.8538742787652959
b0.120_N128,0.12,128,19,100,20263109,167.5,1,41.0,0.11483182081561925,0.8539249837267098
b0.120_N128,0.12,128,19,101,20263110,2286.5,1,67.0,0.1579335884996262,0.8538785033215378
b0.120_N128,0.12,128,19,102,20263111,562.0,1,36.5,0.15798846605726072,0.8538895125572377
b0.120_N128,0.12,128,19,103,20263112,388.5,1,66.5,0.18708133640993235,0.8538741551528499
b0.120_N128,0.12,128,19,104,20263113,280.5,1,57.5,0.11988723806332446,0.8537858721399016
b0.120_N128,0.12,128,19,105,20263114,345.0,1,18.5,0.14689198576114823,0.8541394593111952
b0.120_N128,0.12,128,19,106,20263115,326.0,1,39.0,0.15339448741396103,0.8541810460923962
b0.120_N128,0.12,128,19,107,20263116,632.0,1,44.5,0.15619565284790235,0.853978293130587
b0.120_N128,0.12,128,19,108,20263117,184.5,1,11.5,0.1331588376540422,0.8537119824590831
b0.120_N128,0.12,128,19,109,20263118,906.0,1,79.5,0.1598850773371107,0.8541871572120336
b0.120_N128,0.12,128,19,110,20263119,844.0,1,69.0,0.15852905411198034,0.8538765873499918
b0.120_N128,0.12,128,19,111,20263120,363.0,1,40.0,0.14227125839600008,0.853894311713086
b0.120_N128,0.12,128,19,112,20263121,157.0,1,82.0,0.08353522032400658,0.8538743524859288
b0.120_N128,0.12,128,19,113,20263122,1724.0,1,438.0,0.13988651413952793,0.491928805702993
b0.120_N128,0.12,128,19,114,20263123,921.5,1,50.5,0.15053652741230467,0.85387360563557
b0.120_N128,0.12,128,19,115,20263124,421.5,1,62.0,0.15042672021168496,0.8538751674809845
b0.120_N128,0.12,128,19,116,20263125,259.5,1,83.0,0.12185518701756988,0.853875007610028
b0.120_N128,0.12,128,19,117,20263126,926.5,1,21.0,0.16605132815423468,0.8540529969612448
b0.120_N128,0.12,128,19,118,20263127,540.5,1,57.0,0.1749669916573207,0.8538812849952563
b0.120_N128,0.12,128,19,119,20263128,447.5,1,23.0,0.16167425250320394,0.8540798149818754
b0.120_N128,0.12,128,19,120,20263129,373.5,1,64.0,0.14519773735686145,0.8537466912447099
b0.120_N128,0.12,128,19,121,20263130,145.0,1,74.5,0.08461774828873188,0.8538810537777524
b0.120_N128,0.12,128,19,122,20263131,876.5,1,43.0,0.1528955347356345,0.853876982581961
b0.120_N128,0.12,128,19,123,20263132,882.5,1,19.5,0.16545329040249995,0.8539802708453474
b0.120_N128,0.12,128,19,124,20263133,229.5,1,47.5,0.13059363669911855,0.8538798969662004
b0.120_N128,0.12,128,19,125,20263134,952.5,1,406.5,0.10990193794545838,0.49192890857603366
b0.120_N128,0.12,128,19,126,20263135,547.0,1,71.0,0.15068461720388307,0.8538734841378024
b0.120_N128,0.12,128,19,127,20263136,177.0,1,56.5,0.09805637462414277,0.8539024448535759
b0.120_N128,0.12,128,19,128,20263137,1528.0,1,437.0,0.13244638978928966,0.4919286336024634
b0.120_N128,0.12,128,19,129,20263138,255.0,1,55.5,0.11318563899392765,0.8538763288200544
b0.120_N128,0.12,128,19,130,20263139,420.5,1,29.5,0.14604710756097,0.8541222576004815
b0.120_N128,0.12,128,19,131,20263140,1356.0,1,437.5,0.12965097024643096,0.49192868527628325
b0.120_N128,0.12,128,19,132,20263141,379.0,1,54.0,0.13154908534800538,0.8538785768104543
b0.120_N128,0.12,128,19,133,20263142,701.5,1,47.0,0.168629187296838,0.8539128147128253
b0.120_N128,0.12,128,19,134,20263143,1074.0,1,59.5,0.1583980953950338,0.8538773952756202
b0.120_N128,0.12,128,19,135,20263144,426.0,1,75.0,0.14609901297225036,0.8538762316583767
b0.120_N128,0.12,128,19,136,20263145,807.5,1,54.0,0.1458805019235472,0.853881591317456
b0.120_N128,0.12,128,19,137,20263146,394.5,1,56.0,0.155825039607032,0.8538768880535952
b0.120_N128,0.12,128,19,138,20263147,280.0,1,70.0,0.1284643338493708,0.8538744166655873
b0.120_N128,0.12,128,19,139,20263148,461.5,1,45.5,0.14635767781798942,0.8540501399072862
b0.120_N128,0.12,128,19,140,20263149,291.0,1,55.0,0.14249678170689611,0.8538835979053648
b0.120_N128,0.12,128,19,141,20263150,362.0,1,63.0,0.1366413425760185,0.8538761919728333
b0.120_N128,0.12,128,19,142,20263151,772.5,1,60.0,0.16911024459453122,0.8538732634388242
b0.120_N128,0.12,128,19,143,20263152,433.5,1,52.5,0.15171296499961404,0.854030421467693
b0.120_N128,0.12,128,19,144,20263153,362.0,1,35.0,0.15430503149979424,0.8539815201794727
b0.120_N128,0.12,128,19,145,20263154,258.0,1,34.0,0.14485323322118127,0.8542061631905743
b0.120_N128,0.12,128,19,146,20263155,314.5,1,23.5,0.16049223901186338,0.8539698234151957
b0.120_N128,0.12,128,19,147,20263156,453.5,1,30.5,0.1594740359415425,0.8539825419365765
b0.120_N128,0.12,128,19,148,20263157,660.5,1,58.5,0.15586417654887808,0.8538729742723922
b0.120_N128,0.12,128,19,149,20263158,1405.0,1,59.5,0.1647976273921581,0.8538797061644802
b0.120_N128,0.12,128,19,150,20263159,203.0,1,57.5,0.1083772215435058,0.8538839916708967
b0.120_N128,0.12,128,19,151,20263160,1451.5,1,37.5,0.15672800979579643,0.8541487666374145
b0.120_N128,0.12,128,19,152,20263161,447.0,1,41.0,0.15286087425265701,0.8541169019588606
b0.120_N128,0.12,128,19,153,20263162,640.5,1,55.0,0.1430050822550537,0.8538788449037968
b0.120_N128,0.12,128,19,154,20263163,1532.5,1,36.5,0.15455154559536088,0.853879362639608
b0.120_N128,0.12,128,19,155,20263164,2014.5,1,81.0,0.15920745806156647,0.853883440014317
b0.120_N128,0.12,128,19,156,20263165,949.0,1,46.5,0.155957866130608,0.8538767839499328
b0.120_N128,0.12,128,19,157,20263166,1791.5,1,65.0,0.1616956286579509,0.8538779000354475
b0.120_N128,0.12,128,19,158,20263167,630.5,1,26.5,0.1520416267674688,0.8541561169432516
b0.120_N128,0.12,128,19,159,20263168,1213.5,1,66.5,0.15632976922359684,0.8538766446144546
b0.120_N128,0.12,128,19,160,20263169,2699.5,1,438.0,0.15706854509643653,0.49192879141333745
b0.120_N128,0.12,128,19,161,20263170,652.5,1,45.0,0.15827704977689422,0.8539541503328628
b0.120_N128,0.12,128,19,162,20263171,119.5,1,20.5,0.09534367043680488,0.8538957739614408
b0.120_N128,0.12,128,19,163,20263172,208.0,1,25.5,0.12114819905246721,0.8539154325138059
b0.120_N128,0.12,128,19,164,20263173,430.0,1,39.0,0.1286763203135202,0.8538733898123715
b0.120_N128,0.12,128,19,165,20263174,158.0,1,31.0,0.1170247879606601,0.8540325668484381
b0.120_N128,0.12,128,19,166,20263175,544.5,1,57.5,0.16161096182776985,0.8540058181198802
b0.120_N128,0.12,128,19,167,20263176,441.0,1,47.0,0.14463442924397324,0.8538826807337186
b0.120_N128,0.12,128,19,168,20263177,305.0,1,58.5,0.13647079139750212,0.8538783145320491
b0.120_N128,0.12,128,19,169,20263178,1115.5,1,74.0,0.1639936596037892,0.8538768473629218
b0.120_N128,0.12,128,19,170,20263179,190.5,1,24.5,0.13595882363914213,0.854064989481928
b0.120_N128,0.12,128,19,171,20263180,1240.5,1,45.0,0.15276150654528578,0.8538735054690638
b0.120_N128,0.12,128,19,172,20263181,401.0,1,55.0,0.14573018564854234,0.853875744192969
b0.120_N128,0.12,128,19,173,20263182,455.5,1,64.0,0.13199722948558973,0.8538779526055328
b0.120_N128,0.12,128,19,174,20263183,1035.0,1,39.5,0.15720648015001754,0.8539130871487783
b0.120_N128,0.12,128,19,175,20263184,142.5,1,78.0,0.06810645104063018,0.8538766314178635
b0.120_N128,0.12,128,19,176,20263185,968.5,1,65.5,0.1552391330521147,0.8538780028359314
b0.120_N128,0.12,128,19,177,20263186,354.5,1,44.0,0.1397317605328632,0.8538767267075303
b0.120_N128,0.12,128,19,178,20263187,709.5,1,66.0,0.16943122850236092,0.8538755882207423
b0.120_N128,0.12,128,19,179,20263188,498.5,1,33.5,0.15913853967730882,0.8538860428639317
b0.120_N128,0.12,128,19,180,20263189,1016.5,1,70.5,0.1405473780879536,0.853926204468543
b0.120_N128,0.12,128,19,181,20263190,312.0,1,67.0,0.1372972872047605,0.853875020455084
b0.120_N128,0.12,128,19,182,20263191,312.5,1,37.5,0.1455945931063313,0.8538915273485889
b0.120_N128,0.12,128,19,183,20263192,257.5,1,43.5,0.12752979293250027,0.8538961170837447
b0.120_N128,0.12,128,19,184,20263193,600.5,1,33.5,0.15850376469345034,0.8538815182482782
b0.120_N128,0.12,128,19,185,20263194,824.0,1,93.0,0.1476470215328608,0.8538768015448996
b0.120_N128,0.12,128,19,186,20263195,125.5,1,38.5,0.10388567329810833,0.8538487223879583
b0.120_N128,0.12,128,19,187,20263196,1742.5,1,383.5,0.13852637909650073,0.49192888672009055
b0.120_N128,0.12,128,19,188,20263197,1841.5,1,438.0,0.13976394640989592,0.4919287661655603
b0.120_N128,0.12,128,19,189,20263198,403.0,1,47.0,0.1394082978931542,0.8538804206606527
b0.120_N128,0.12,128,19,190,20263199,673.5,1,26.0,0.16920477714663942,0.8540694377460466
b0.120_N128,0.12,128,19,191,20263200,315.5,1,54.0,0.12822783874981677,0.8538739281462154
b0.120_N128,0.12,128,19,192,20263201,295.0,1,87.5,0.13151445550272667,0.8538812386493212
b0.120_N128,0.12,128,19,193,20263202,694.0,1,13.0,0.15990639359080872,0.8540880459743799
b0.120_N128,0.12,128,19,194,20263203,232.5,1,62.0,0.09849975373538267,0.8538739115401447
b0.120_N128,0.12,128,19,195,20263204,209.5,1,47.0,0.1314368894852586,0.8540896906358912
b0.120_N128,0.12,128,19,196,20263205,249.5,1,47.0,0.1271773680750966,0.8538777358511239
b0.120_N128,0.12,128,19,197,20263206,1364.5,1,49.5,0.16162965674912616,0.8538859012306913
b0.120_N128,0.12,128,19,198,20263207,413.0,1,41.0,0.14694218869463213,0.8542130385348944
b0.120_N128,0.12,128,19,199,20263208,691.5,1,55.5,0.16694293235837035,0.8540592231059223
b0.120_N128,0.12,128,19,200,20263209,426.5,1,41.5,0.15570606548522176,0.8538976457155014
b0.120_N128,0.12,128,19,201,20263210,886.5,1,50.5,0.1512078253558818,0.8540156209803137
b0.120_N128,0.12,128,19,202,20263211,979.5,1,48.0,0.1744103744316541,0.8538808014446894
b0.120_N128,0.12,128,19,203,20263212,208.5,1,27.0,0.14362023433732957,0.8541440568043903
b0.120_N128,0.12,128,19,204,20263213,2063.0,1,438.0,0.1627612782282776,0.49192875855095397
b0.120_N128,0.12,128,19,205,20263214,553.0,1,63.5,0.14846878162893332,0.8538751062530582
b0.120_N128,0.12,128,19,206,20263215,501.0,1,63.0,0.13767615872119557,0.8538792158062021
b0.120_N128,0.12,128,19,207,20263216,195.0,1,33.5,0.13225922829970554,0.8538906332854436
b0.120_N128,0.12,128,19,208,20263217,1102.0,1,45.5,0.15644839399745566,0.8540446980000621
b0.120_N128,0.12,128,19,209,20263218,608.0,1,63.0,0.1418983611752944,0.8538754459982303
b0.120_N128,0.12,128,19,210,20263219,335.0,1,65.5,0.13644646346109715,0.853877791164979
b0.120_N128,0.12,128,19,211,20263220,174.0,1,27.0,0.145096038947713,0.8538808020310961
